algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,noise_level,test_dataset_path,train_dataset_path,nnaa_raw
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,541,42,,0.1047177359294905,0.2315,0.00824999999999998,0.2,datasets/global_test_set.npz,,0.49175
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,542,43,,0.1384468296148572,0.23725,0.009499999999999953,0.2,datasets/global_test_set.npz,,0.5095
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,543,44,,0.166559531701389,0.23525,0.004249999999999976,0.2,datasets/global_test_set.npz,,0.50425
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,544,45,,0.1046236190899293,0.2416666666666666,0.016000000000000014,0.2,datasets/global_test_set.npz,,0.516
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,545,46,,0.2237243826187286,0.2343333333333333,0.005499999999999949,0.2,datasets/global_test_set.npz,,0.5055
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,546,47,,0.113272572299908,0.2319166666666666,0.005249999999999977,0.2,datasets/global_test_set.npz,,0.50525
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,547,48,,0.1392156954214901,0.2508333333333333,0.022249999999999992,0.2,datasets/global_test_set.npz,,0.52225
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,548,49,,0.179809992157317,0.2455,0.012750000000000039,0.2,datasets/global_test_set.npz,,0.51275
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,549,50,,0.0209693666363077,0.2465833333333333,0.01849999999999996,0.2,datasets/global_test_set.npz,,0.5185
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,550,51,,0.1341225805633154,0.2415,0.014499999999999957,0.2,datasets/global_test_set.npz,,0.5145
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,551,52,,0.0486599459450805,0.23525,0.010499999999999954,0.2,datasets/global_test_set.npz,,0.5105
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,552,53,,0.0778210640753532,0.2399166666666667,0.0005000000000000004,0.2,datasets/global_test_set.npz,,0.4995
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,553,54,,0.052919939697424,0.217,0.00924999999999998,0.2,datasets/global_test_set.npz,,0.50925
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,554,55,,0.1824327321531002,0.2380833333333333,0.003750000000000031,0.2,datasets/global_test_set.npz,,0.50375
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,555,56,,0.2078570254533165,0.2398333333333333,0.009499999999999953,0.2,datasets/global_test_set.npz,,0.5095
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,556,57,,0.0173988472042213,0.2286666666666666,0.01550000000000007,0.2,datasets/global_test_set.npz,,0.5155000000000001
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,557,58,,0.2481417434063234,0.24125,0.010750000000000093,0.2,datasets/global_test_set.npz,,0.4892499999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,558,59,,0.0421557898267597,0.2333333333333333,0.009000000000000008,0.2,datasets/global_test_set.npz,,0.509
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,559,60,,0.2436827347022652,0.2325,0.005500000000000005,0.2,datasets/global_test_set.npz,,0.4945
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,560,61,,0.1524103446774427,0.2370833333333333,0.010000000000000009,0.2,datasets/global_test_set.npz,,0.51
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,561,62,,0.1940576371926791,0.248,0.01150000000000001,0.2,datasets/global_test_set.npz,,0.4885
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,562,63,,0.200413670498104,0.2363333333333333,0.016750000000000043,0.2,datasets/global_test_set.npz,,0.51675
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,563,64,,0.1769911748892725,0.2329166666666667,0.008499999999999952,0.2,datasets/global_test_set.npz,,0.5085
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,564,65,,0.0381090276665608,0.2264166666666667,0.015000000000000013,0.2,datasets/global_test_set.npz,,0.485
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,565,66,,0.0670583677344743,0.2386666666666667,0.01574999999999993,0.2,datasets/global_test_set.npz,,0.5157499999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,566,67,,0.1251568536721957,0.2436666666666667,0.007749999999999924,0.2,datasets/global_test_set.npz,,0.5077499999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,567,68,,0.0817065284302094,0.2350833333333334,0.0030000000000000027,0.2,datasets/global_test_set.npz,,0.503
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,568,69,,0.1415809329697774,0.23825,0.006500000000000006,0.2,datasets/global_test_set.npz,,0.4935
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,569,70,,0.1188722407700363,0.2356666666666667,0.018750000000000044,0.2,datasets/global_test_set.npz,,0.51875
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,570,71,,0.113357750835752,0.23825,0.005750000000000088,0.2,datasets/global_test_set.npz,,0.4942499999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,571,72,,0.129975029737156,0.228,0.012499999999999956,0.2,datasets/global_test_set.npz,,0.5125
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,572,73,,0.1026247165151356,0.2298333333333333,0.01824999999999999,0.2,datasets/global_test_set.npz,,0.51825
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,573,74,,0.1291592086507097,0.2315,0.0007500000000000284,0.2,datasets/global_test_set.npz,,0.50075
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,574,75,,0.165892127191898,0.23775,0.003249999999999975,0.2,datasets/global_test_set.npz,,0.50325
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,575,76,,0.1426444201127323,0.2411666666666666,0.016999999999999904,0.2,datasets/global_test_set.npz,,0.5169999999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,576,77,,0.15282911284977,0.2419166666666666,0.008499999999999952,0.2,datasets/global_test_set.npz,,0.5085
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,577,78,,0.1587091256886795,0.2374166666666666,0.013749999999999929,0.2,datasets/global_test_set.npz,,0.5137499999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,578,79,,0.1245559316009247,0.2405833333333333,0.0025000000000001132,0.2,datasets/global_test_set.npz,,0.4974999999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,580,80,,0.09437827241394,0.24825,0.025499999999999967,0.2,datasets/global_test_set.npz,,0.5255
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,581,81,,0.2047083337620583,0.24375,0.012499999999999956,0.2,datasets/global_test_set.npz,,0.5125
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,582,82,,0.2222403294620349,0.241,0.00649999999999995,0.2,datasets/global_test_set.npz,,0.5065
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,583,83,,0.282614552779328,0.23275,0.003500000000000114,0.2,datasets/global_test_set.npz,,0.4964999999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,584,84,,0.1993746148606235,0.2329166666666667,0.007000000000000006,0.2,datasets/global_test_set.npz,,0.507
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,585,85,,0.2104858520597807,0.237,0.00550000000000006,0.2,datasets/global_test_set.npz,,0.5055000000000001
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,586,86,,0.0876028828470391,0.2425,0.021500000000000075,0.2,datasets/global_test_set.npz,,0.5215000000000001
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,587,87,,0.2053534669118027,0.2381666666666666,0.0020000000000000018,0.2,datasets/global_test_set.npz,,0.498
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,588,88,,0.0593326396879776,0.23675,0.0017499999999999183,0.2,datasets/global_test_set.npz,,0.5017499999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,589,89,,0.3340723470876373,0.2470833333333333,0.020750000000000046,0.2,datasets/global_test_set.npz,,0.52075
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,590,90,,0.2292332196014981,0.2384166666666667,0.014000000000000012,0.2,datasets/global_test_set.npz,,0.514
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,591,91,,0.1119630261545781,0.2378333333333333,0.02400000000000002,0.2,datasets/global_test_set.npz,,0.524
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,592,92,,0.0995812779104077,0.2300833333333333,0.0014999999999999458,0.2,datasets/global_test_set.npz,,0.5015
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,593,93,,0.2001607996173725,0.2436666666666667,0.012249999999999983,0.2,datasets/global_test_set.npz,,0.51225
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,594,94,,0.0069414097886962,0.23075,0.003500000000000114,0.2,datasets/global_test_set.npz,,0.4964999999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,595,95,,0.1044143686943021,0.23775,0.012249999999999983,0.2,datasets/global_test_set.npz,,0.51225
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,596,96,,0.0991713085874774,0.2325833333333333,0.02024999999999999,0.2,datasets/global_test_set.npz,,0.52025
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,598,97,,0.200861791160469,0.2366666666666667,0.010999999999999899,0.2,datasets/global_test_set.npz,,0.5109999999999999
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,599,98,,0.1271163651612176,0.2398333333333333,0.008000000000000007,0.2,datasets/global_test_set.npz,,0.508
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,600,99,,0.1734373561070824,0.2394999999999999,0.013000000000000012,0.2,datasets/global_test_set.npz,,0.513
vanilla,reverse_topological,"X1,X2,X3,X0",no_graph,0,0,0,500,601,100,,0.0883720479640815,0.2325,0.004750000000000032,0.2,datasets/global_test_set.npz,,0.50475
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,500,1,,0.0294750932460385,0.2321666666666667,0.006249999999999978,0.2,datasets/global_test_set.npz,,0.50625
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,501,2,,0.1267325886610474,0.23075,0.007249999999999979,0.2,datasets/global_test_set.npz,,0.50725
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,502,3,,0.1161374729785529,0.2445,0.008499999999999952,0.2,datasets/global_test_set.npz,,0.5085
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,503,4,,0.1112072949732808,0.248,0.006750000000000034,0.2,datasets/global_test_set.npz,,0.50675
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,504,5,,0.0812597409375934,0.2406666666666666,0.00275000000000003,0.2,datasets/global_test_set.npz,,0.50275
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,505,6,,0.0802165372788201,0.2269999999999999,0.0010000000000000009,0.2,datasets/global_test_set.npz,,0.499
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,506,7,,0.0569846788368585,0.2360833333333333,0.0020000000000000018,0.2,datasets/global_test_set.npz,,0.502
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,507,8,,0.0708028578501374,0.2299166666666666,0.0030000000000000027,0.2,datasets/global_test_set.npz,,0.503
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,508,9,,0.1313590453797723,0.2351666666666666,0.018000000000000016,0.2,datasets/global_test_set.npz,,0.518
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,509,10,,0.0577237847049414,0.2305,0.0004999999999999449,0.2,datasets/global_test_set.npz,,0.5005
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,510,11,,0.0767076582646956,0.23925,0.0037500000000000866,0.2,datasets/global_test_set.npz,,0.4962499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,511,12,,0.1426026835339176,0.2415,0.0,0.2,datasets/global_test_set.npz,,0.5
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,512,13,,0.089867177512076,0.2310833333333333,0.006000000000000005,0.2,datasets/global_test_set.npz,,0.506
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,513,14,,0.0404145560518675,0.2366666666666666,0.004750000000000032,0.2,datasets/global_test_set.npz,,0.50475
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,514,15,,0.1385079324996279,0.23825,0.0030000000000000027,0.2,datasets/global_test_set.npz,,0.497
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,515,16,,0.1627475608168263,0.22625,0.006249999999999978,0.2,datasets/global_test_set.npz,,0.49375
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,516,17,,0.078025837710014,0.2393333333333333,0.01649999999999996,0.2,datasets/global_test_set.npz,,0.5165
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,517,18,,0.1523289173465061,0.236,0.0007500000000000284,0.2,datasets/global_test_set.npz,,0.50075
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,518,19,,0.0518931691721056,0.23725,0.016750000000000043,0.2,datasets/global_test_set.npz,,0.51675
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,519,20,,0.114546612573373,0.23825,0.011249999999999982,0.2,datasets/global_test_set.npz,,0.51125
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,520,21,,0.1406892031600456,0.2319166666666667,0.012249999999999983,0.2,datasets/global_test_set.npz,,0.51225
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,521,22,,0.0435468321871592,0.2333333333333333,0.0040000000000000036,0.2,datasets/global_test_set.npz,,0.504
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,522,23,,0.1548928836046518,0.2355,0.008999999999999897,0.2,datasets/global_test_set.npz,,0.5089999999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,523,24,,0.0673154546175959,0.2423333333333333,0.00275000000000003,0.2,datasets/global_test_set.npz,,0.50275
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,524,25,,0.1358544017549193,0.2329166666666667,0.0030000000000000027,0.2,datasets/global_test_set.npz,,0.503
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,525,26,,0.0766747028444116,0.2286666666666666,0.0030000000000000027,0.2,datasets/global_test_set.npz,,0.497
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,526,27,,0.0636015922313473,0.2244166666666666,0.005250000000000088,0.2,datasets/global_test_set.npz,,0.4947499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,527,28,,0.0578044314068625,0.2350833333333333,0.0030000000000000027,0.2,datasets/global_test_set.npz,,0.503
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,528,29,,0.0847453239888477,0.2334999999999999,0.0040000000000000036,0.2,datasets/global_test_set.npz,,0.504
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,529,30,,0.1648953599429415,0.2376666666666667,0.005499999999999949,0.2,datasets/global_test_set.npz,,0.5055
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,530,31,,0.0879300573726309,0.2390833333333333,0.018000000000000016,0.2,datasets/global_test_set.npz,,0.518
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,531,32,,0.0321817282702095,0.2386666666666667,0.015249999999999986,0.2,datasets/global_test_set.npz,,0.51525
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,532,33,,0.1487867277847253,0.2268333333333333,0.004249999999999976,0.2,datasets/global_test_set.npz,,0.50425
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,533,34,,0.0720317547256843,0.2488333333333333,0.015249999999999986,0.2,datasets/global_test_set.npz,,0.51525
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,534,35,,0.0899984335165749,0.22025,0.008750000000000091,0.2,datasets/global_test_set.npz,,0.4912499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,535,36,,0.1463867018963809,0.2309166666666667,0.009749999999999925,0.2,datasets/global_test_set.npz,,0.5097499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,536,37,,0.1004057720438958,0.2405833333333333,0.02675000000000005,0.2,datasets/global_test_set.npz,,0.52675
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,537,38,,0.0566053252375403,0.244,0.026499999999999968,0.2,datasets/global_test_set.npz,,0.5265
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,538,39,,0.0854589430082929,0.23775,0.008499999999999952,0.2,datasets/global_test_set.npz,,0.5085
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,539,40,,0.0644622630052589,0.2301666666666666,0.0020000000000000018,0.2,datasets/global_test_set.npz,,0.502
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,540,41,,0.0983958000639321,0.2416666666666666,0.011749999999999927,0.2,datasets/global_test_set.npz,,0.5117499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,541,42,,0.0811028806133209,0.2258333333333333,0.019000000000000017,0.2,datasets/global_test_set.npz,,0.519
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,542,43,,0.0359993506512099,0.2285,0.01475000000000004,0.2,datasets/global_test_set.npz,,0.51475
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,543,44,,0.1143339382024101,0.243,0.019000000000000017,0.2,datasets/global_test_set.npz,,0.519
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,544,45,,0.0899835510087699,0.236,0.006000000000000005,0.2,datasets/global_test_set.npz,,0.506
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,545,46,,0.0672908821300694,0.2379166666666667,0.01550000000000007,0.2,datasets/global_test_set.npz,,0.5155000000000001
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,546,47,,0.0820654882262807,0.2354166666666667,0.0044999999999999485,0.2,datasets/global_test_set.npz,,0.5045
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,547,48,,0.0793374365338734,0.2425833333333333,0.018000000000000016,0.2,datasets/global_test_set.npz,,0.518
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,548,49,,0.1327363961511785,0.2423333333333333,0.014499999999999957,0.2,datasets/global_test_set.npz,,0.5145
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,549,50,,0.0810323548456278,0.2461666666666666,0.010000000000000009,0.2,datasets/global_test_set.npz,,0.51
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,550,51,,0.0857499851225489,0.23725,0.008750000000000036,0.2,datasets/global_test_set.npz,,0.50875
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,551,52,,0.0552955234519023,0.2261666666666667,0.0197500000000001,0.2,datasets/global_test_set.npz,,0.4802499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,552,53,,0.1004664134546335,0.2316666666666667,0.018000000000000016,0.2,datasets/global_test_set.npz,,0.518
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,553,54,,0.0457064381884503,0.2266666666666666,0.0012499999999999734,0.2,datasets/global_test_set.npz,,0.50125
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,554,55,,0.086890196618123,0.227,0.006500000000000006,0.2,datasets/global_test_set.npz,,0.4935
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,555,56,,0.0740836293864654,0.2343333333333333,0.0010000000000000009,0.2,datasets/global_test_set.npz,,0.499
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,556,57,,0.0655274826691253,0.2230833333333333,0.004249999999999976,0.2,datasets/global_test_set.npz,,0.49575
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,557,58,,0.0567280022108687,0.2301666666666667,0.009500000000000064,0.2,datasets/global_test_set.npz,,0.5095000000000001
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,558,59,,0.0607805275096433,0.2374999999999999,0.019000000000000017,0.2,datasets/global_test_set.npz,,0.519
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,559,60,,0.0822927708409537,0.2275,0.0,0.2,datasets/global_test_set.npz,,0.5
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,560,61,,0.1266995502949585,0.23075,0.0010000000000000009,0.2,datasets/global_test_set.npz,,0.499
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,561,62,,0.084059119306395,0.2345833333333333,0.00374999999999992,0.2,datasets/global_test_set.npz,,0.5037499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,562,63,,0.0890118118710056,0.2268333333333333,0.010249999999999981,0.2,datasets/global_test_set.npz,,0.51025
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,563,64,,0.0372673264345817,0.2345833333333333,0.0025000000000001132,0.2,datasets/global_test_set.npz,,0.4974999999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,564,65,,0.1475467363564224,0.2253333333333333,0.0022499999999999742,0.2,datasets/global_test_set.npz,,0.49775
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,565,66,,0.0695274774048409,0.2378333333333333,0.012249999999999983,0.2,datasets/global_test_set.npz,,0.51225
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,566,67,,0.0737476695328163,0.2335833333333333,0.00924999999999998,0.2,datasets/global_test_set.npz,,0.50925
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,567,68,,0.0811719914078746,0.229,0.0037500000000000866,0.2,datasets/global_test_set.npz,,0.4962499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,568,69,,0.0244042292797628,0.2298333333333333,0.008499999999999952,0.2,datasets/global_test_set.npz,,0.5085
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,569,70,,0.0597290931544086,0.2389166666666666,0.0025000000000000022,0.2,datasets/global_test_set.npz,,0.4975
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,570,71,,0.0842670250122831,0.248,0.018000000000000016,0.2,datasets/global_test_set.npz,,0.518
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,571,72,,0.1130929121887637,0.2323333333333333,0.0007500000000000839,0.2,datasets/global_test_set.npz,,0.4992499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,572,73,,0.1606111194312433,0.2300833333333333,0.006500000000000117,0.2,datasets/global_test_set.npz,,0.4934999999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,573,74,,0.0931647384527604,0.2240833333333333,0.0012499999999999734,0.2,datasets/global_test_set.npz,,0.49875
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,574,75,,0.1491257081505242,0.2359166666666666,0.0030000000000000027,0.2,datasets/global_test_set.npz,,0.497
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,575,76,,0.0546645420795242,0.23475,0.017749999999999932,0.2,datasets/global_test_set.npz,,0.5177499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,576,77,,0.0640499633455922,0.23675,0.0017499999999999183,0.2,datasets/global_test_set.npz,,0.5017499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,500,577,78,,0.0572532815838449,0.2254166666666666,0.006750000000000089,0.2,datasets/global_test_set.npz,,0.4932499999999999
