algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,dataset_name,intervention_values,intervention_variable,n_synthetic_samples,n_test_samples,target_variable
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [3]}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,0,1,20,88,89,x0_0;x2_0,0.5368064356744289,0.7380043695936748,0.1905692517757415,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,20,89,90,x0_0;x2_0,0.2871534241139888,0.3947800690460396,0.4402222633361816,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,20,90,91,x0_0;x2_0,0.6080808950364589,0.8359928789592875,0.1192947924137115,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1]}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,2,20,91,92,x0_0;x2_0,0.5966752780377864,0.8203123754788164,0.130700409412384,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,20,92,93,x0_0;x2_0,0.3129843188226222,0.4302925217638148,0.4143913686275482,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,20,93,94,x0_0;x2_0,0.6067796213328838,0.8342038808857655,0.1205960661172866,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,0,20,94,95,x0_0;x2_0,0.2115511907041072,0.2908417126859216,0.5158244967460632,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1, 3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,3,20,95,96,x0_0;x2_0,0.7914237243831157,1.0880535850152857,-0.0640480369329452,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [1], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [1], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,96,97,x0_0;x2_0,0.0371312511861323,0.0510482434686491,0.6902444362640381,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,20,97,98,x0_0;x2_0,0.4365282667577266,0.600141404626796,0.2908474206924438,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1, 3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,3,20,98,99,x0_0;x2_0,0.4763491762578486,0.6548874047848643,0.2510265111923218,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,20,99,100,x0_0;x2_0,0.5130284441411495,0.7053142591823224,0.214347243309021,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [3], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [3], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,2,0,20,100,101,x0_0;x2_0,0.4068322790563106,0.559315201312913,0.3205434083938598,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,20,101,102,x0_0;x2_0,0.7629809690415859,1.0489503322777125,-0.0356052815914154,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [1], ""undirected"": []}, 1: {""parents"": [3], ""undirected"": []}, 2: {""parents"": [1, 3], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,4,0,50,125,1,x0_0;x2_0,0.2613769484460353,0.359342431917538,0.4659987390041351,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,126,2,x0_0;x2_0,0.315540165990591,0.4338063141713234,0.4118355214595794,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,127,3,x0_0;x2_0,0.5718638909757137,0.7862015473467275,0.1555117964744568,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [1], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [1], ""undirected"": [3]}, 3: {""parents"": [1], ""undirected"": [2]}}",4,3,1,50,128,4,x0_0;x2_0,0.195940672069788,0.2693802878628812,0.9233163595199584,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,129,5,x0_0;x2_0,0.2310323131978511,0.3176244644741143,0.4963433742523193,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0, 3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,2,50,130,6,x0_0;x2_0,0.1976163970530033,0.2716840835658825,0.9249920845031738,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [1], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [1], ""undirected"": []}}",4,2,0,50,131,7,x0_0;x2_0,0.4126119328439235,0.5672611003680129,0.3147637546062469,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,132,8,x0_0;x2_0,0.6422301692664623,0.882941484500001,0.0851455181837081,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,133,9,x0_0;x2_0,0.8106670690476894,1.114509438567432,-0.0832913815975189,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,134,10,x0_0;x2_0,0.033580003887415,0.046165969617613,0.7609556913375854,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,2,50,135,11,x0_0;x2_0,0.7208959100544452,0.9910915672498756,0.0064797773957252,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,136,12,x0_0;x2_0,0.4503079367578029,0.6190857689186259,0.2770677506923675,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1]}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,2,50,137,13,x0_0;x2_0,0.5782743083536626,0.7950146235720558,1.305649995803833,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,138,14,x0_0;x2_0,0.6375691307485103,0.876533463722882,0.0898065567016601,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0, 3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,2,50,139,15,x0_0;x2_0,0.1883377420008183,0.2589277387879706,0.9157134294509888,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,141,17,x0_0;x2_0,0.4333456767499446,0.595765962798463,0.2940300107002258,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1, 3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,3,50,142,18,x0_0;x2_0,0.6206018788516521,0.853206794726923,0.1067738085985183,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,143,19,x0_0;x2_0,0.723742143601179,0.9950045844098409,0.0036335438489913,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,144,20,x0_0;x2_0,0.1505166875422001,0.2069311500771208,0.8778923749923706,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1, 3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,3,50,146,22,x0_0;x2_0,0.7014676941335201,0.9643815517020216,0.0259079933166503,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1, 3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,3,50,147,23,x0_0;x2_0,0.5460655553042888,0.7507338569680988,0.1813101321458816,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,2,50,148,24,x0_0;x2_0,0.7291112443208694,1.0023860529031194,-0.0017355568706989,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,149,25,x0_0;x2_0,0.0760071860849858,0.1044950874718269,0.8033828735351562,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1, 3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,3,50,150,26,x0_0;x2_0,0.6735252899825572,0.92596618446736,0.0538503974676132,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,151,27,x0_0;x2_0,0.5842888964116573,0.8032835115233138,0.1430867910385131,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,152,28,x0_0;x2_0,0.2693574143350123,0.3703140192645839,0.4580182731151581,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1]}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,2,50,153,29,x0_0;x2_0,0.7450113879740239,1.0242456557568975,1.4723870754241943,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,154,30,x0_0;x2_0,0.6074782771766185,0.835164396690444,0.1198974102735519,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,2,50,155,31,x0_0;x2_0,0.7419847709834575,1.0200846464699689,-0.014609083533287,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,156,32,x0_0;x2_0,0.2061415327489375,0.2834044858875758,0.5212341547012329,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [1], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [1], ""undirected"": []}}",4,2,0,50,157,33,x0_0;x2_0,0.5315820885598659,0.7308219091338304,0.1957935988903045,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,159,35,x0_0;x2_0,0.4899360401332377,0.6735666981814007,0.2374396473169326,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [3]}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0, 1]}}",4,0,2,50,160,36,x0_0;x2_0,0.1895445002019404,0.2605867964413168,0.53783118724823,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,2,50,161,37,x0_0;x2_0,0.4349223686158656,0.5979336072401518,0.2924533188343048,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,2,50,162,38,x0_0;x2_0,0.7262773447446524,0.9984899925520356,0.001098342705518,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,163,39,x0_0;x2_0,0.0287776576578617,0.0395636782399785,0.7561533451080322,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1]}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,2,50,164,40,x0_0;x2_0,0.5483859641253948,0.7539239674723971,0.1789897233247757,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,2,50,165,41,x0_0;x2_0,0.6619683963954448,0.910077705120978,0.0654072910547256,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,166,42,x0_0;x2_0,0.2208443892896174,0.3036180519915255,0.506531298160553,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,167,43,x0_0;x2_0,0.232704700320959,0.3199236712691207,0.4946709871292114,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,168,44,x0_0;x2_0,0.1133288157880305,0.1558050643475683,0.6140468716621399,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [1], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [1], ""undirected"": []}}",4,2,0,50,169,45,x0_0;x2_0,0.4446260941922664,0.6112743412567332,0.282749593257904,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1]}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,2,50,170,46,x0_0;x2_0,0.6404622507989406,0.8805109406998375,0.0869134366512298,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1, 3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,3,50,171,47,x0_0;x2_0,0.2224646223485469,0.3058455570991119,0.5049110651016235,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,172,48,x0_0;x2_0,0.154854358524084,0.212894603429665,0.5725213289260864,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1, 3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,3,50,173,49,x0_0;x2_0,0.5464633120000362,0.7512806950087566,0.1809123754501342,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,2,50,174,50,x0_0;x2_0,0.067021428257227,0.0921414193704658,0.7943971157073975,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [2, 3]}, 2: {""parents"": [], ""undirected"": [1, 3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,3,50,175,51,x0_0;x2_0,0.1756458891332148,0.2414789113297764,0.5517297983169556,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}}",4,0,1,50,176,52,x0_0;x2_0,0.7055807722508907,0.9700362335787132,0.0217949151992797,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [1, 2]}}",4,0,2,50,177,53,x0_0;x2_0,0.2975737439692021,0.4091059807241463,1.0249494314193726,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
