algorithm,column_order,actual_column_order,graph_structure,reordered_graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,dataset_name,intervention_values,intervention_variable,n_synthetic_samples,n_test_samples,target_variable
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,500,1038,119,action_insulin_U_per_min,35.11847446762056,15.340258078073571,37.40777587890625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,500,1039,120,action_insulin_U_per_min,11.725530131683058,5.1218813188508445,14.01483154296875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1150,1,action_insulin_U_per_min,10.228876606598192,4.468121391168656,-7.9395751953125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1151,2,action_insulin_U_per_min,45.81756068862944,20.013773836315377,-43.52825927734375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1152,3,action_insulin_U_per_min,21.76947544418306,9.509222043399314,24.05877685546875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1153,4,action_insulin_U_per_min,68.78618861831694,30.046803046212258,-66.49688720703125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1154,5,action_insulin_U_per_min,15.854731098785692,6.925576082129585,-13.5654296875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1155,6,action_insulin_U_per_min,10.857965962066942,4.742916729330548,-8.56866455078125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1156,7,action_insulin_U_per_min,100.9986519972232,44.117673408719675,-98.7093505859375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1157,8,action_insulin_U_per_min,7.640680805816942,3.337559994568766,-5.35137939453125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1158,9,action_insulin_U_per_min,0.4921822706606917,0.2149923414340962,1.797119140625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1159,10,action_insulin_U_per_min,29.42711879409819,12.854191522806804,-27.1378173828125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1160,11,action_insulin_U_per_min,41.67956020034819,18.206235314790018,-39.3902587890625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1161,12,action_insulin_U_per_min,7.153376118316942,3.1246982520748734,-4.86407470703125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1162,13,action_insulin_U_per_min,18.05920933090181,7.888524089433727,20.3485107421875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1163,14,action_insulin_U_per_min,43.14032505355806,18.844318551015995,45.42962646484375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1164,15,action_insulin_U_per_min,84.22515346206694,36.79076640885193,-81.93585205078125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1165,16,action_insulin_U_per_min,20.42303989730806,8.921079503392392,22.71234130859375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1166,17,action_insulin_U_per_min,50.90460728012056,22.235869435616205,53.19390869140625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1167,18,action_insulin_U_per_min,30.55571986831694,13.347180811440891,-28.26641845703125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1168,19,action_insulin_U_per_min,14.981989399566942,6.544349872720747,-12.69268798828125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1171,22,action_insulin_U_per_min,32.49457310043306,14.194099973137142,34.78387451171875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1172,23,action_insulin_U_per_min,87.34589145980806,38.15394994700756,89.63519287109375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1173,24,action_insulin_U_per_min,2.0247244676205582,0.8844289605724985,4.31402587890625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1174,25,action_insulin_U_per_min,22.63994838394194,9.889457225829933,-20.35064697265625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1175,26,action_insulin_U_per_min,4.990483744964308,2.1799155499413283,7.27978515625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1176,27,action_insulin_U_per_min,2.107182963714308,0.9204480254659416,4.396484375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1177,28,action_insulin_U_per_min,22.08129359878569,9.645428727702852,-19.7919921875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1178,29,action_insulin_U_per_min,80.00994350112944,34.9495016718638,-77.72064208984375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1179,30,action_insulin_U_per_min,80.16253139175444,35.0161542715926,-77.87322998046875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1180,31,action_insulin_U_per_min,3.4718680223080582,1.5165622164004289,5.76116943359375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1181,32,action_insulin_U_per_min,20.06481410659819,8.764601291766827,-17.7755126953125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1182,33,action_insulin_U_per_min,46.98009730972319,20.52158666312915,-44.6907958984375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1183,34,action_insulin_U_per_min,4.845525248870558,2.1165955801989695,7.13482666015625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1184,35,action_insulin_U_per_min,27.82648228012056,12.155010320153938,30.11578369140625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1185,36,action_insulin_U_per_min,15.867365376129442,6.93109491738713,-13.57806396484375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1186,37,action_insulin_U_per_min,92.14191196762056,40.24892113960339,94.43121337890624,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1187,38,action_insulin_U_per_min,68.72973109878569,30.0221415843126,-66.4404296875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1188,39,action_insulin_U_per_min,9.207158549651808,4.021820151886853,11.4964599609375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1189,40,action_insulin_U_per_min,21.92132045425444,9.57555014214718,-19.63201904296875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,1000,1190,41,action_insulin_U_per_min,77.57744838394194,33.88695258802718,-75.28814697265625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
