dataset,source,result_file,train_size,seed,repetition,noise_level,skeleton_recall,skeleton_precision,skeleton_shd,direction_precision,direction_recall,v_structure_precision,v_structure_recall,v_structure_f1,directed_edges,undirected_edges,skeleton_edges,v_structures
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,471,7,,0.5,1.0,7.0,0.0,0.0,,0.0,,2.0,5.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,473,9,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,474,10,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,477,13,,0.5714285714285714,0.8888888888888888,7.0,0.3333333333333333,0.14285714285714285,,0.0,,6.0,3.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,478,14,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,479,15,,0.5,0.875,8.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,482,18,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,483,19,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,484,20,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,485,21,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,486,22,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,487,23,,0.42857142857142855,1.0,8.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,488,24,,0.5,0.875,8.0,0.5,0.07142857142857142,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,489,25,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,490,26,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,491,27,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,492,28,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,493,29,,0.5,1.0,7.0,0.0,0.0,,0.0,,2.0,5.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,494,30,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,495,31,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,496,32,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,497,33,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,498,34,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,499,35,,0.5714285714285714,1.0,6.0,0.5,0.07142857142857142,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,500,36,,0.42857142857142855,1.0,8.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,501,37,,0.42857142857142855,1.0,8.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,502,38,,0.5714285714285714,1.0,6.0,0.5,0.14285714285714285,,0.0,,4.0,4.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,503,39,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,504,40,,0.5714285714285714,0.8888888888888888,7.0,,0.0,,0.0,,0.0,9.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,505,41,,0.42857142857142855,0.6666666666666666,11.0,0.3333333333333333,0.07142857142857142,,0.0,,3.0,6.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,506,42,,0.5714285714285714,1.0,6.0,0.25,0.07142857142857142,,0.0,,4.0,4.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,507,43,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,508,44,,0.5,1.0,7.0,1.0,0.14285714285714285,,0.0,,2.0,5.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,509,45,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,510,46,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,511,47,,0.5,1.0,7.0,0.0,0.0,,0.0,,2.0,5.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,512,48,,0.5714285714285714,0.8888888888888888,7.0,0.3333333333333333,0.07142857142857142,,0.0,,3.0,6.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,514,50,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,515,51,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,516,52,,0.5,0.875,8.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,517,53,,0.5,0.875,8.0,0.25,0.07142857142857142,,0.0,,4.0,4.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,518,54,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,519,55,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,520,56,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,522,58,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,523,59,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,524,60,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,525,61,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,526,62,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,527,63,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,528,64,,0.6428571428571429,0.8181818181818182,7.0,0.25,0.07142857142857142,,0.0,,4.0,7.0,11.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,529,65,,0.5,0.875,8.0,0.25,0.07142857142857142,,0.0,,4.0,4.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,530,66,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,531,67,,0.5,0.875,8.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,532,68,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,533,69,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,534,70,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,535,71,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,536,72,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,537,73,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,539,75,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,540,76,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,542,78,,0.5714285714285714,0.8888888888888888,7.0,0.5,0.07142857142857142,,0.0,,2.0,7.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,543,79,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,544,80,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,547,83,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,548,84,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,549,85,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,550,86,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,551,87,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,552,88,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,553,89,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,554,90,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,556,92,,0.5714285714285714,1.0,6.0,0.25,0.07142857142857142,0.0,0.0,,4.0,4.0,8.0,1.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,557,93,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,558,94,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,559,95,,0.42857142857142855,1.0,8.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,560,96,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,561,97,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,563,99,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,565,101,,0.5,0.875,8.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,566,102,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,567,103,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,568,104,,0.5,0.875,8.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,569,105,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,570,106,,0.42857142857142855,1.0,8.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,571,107,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,572,108,,0.42857142857142855,1.0,8.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,573,109,,0.5714285714285714,1.0,6.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,574,110,,0.5,0.875,8.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,577,113,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,578,114,,0.5714285714285714,1.0,6.0,0.5,0.07142857142857142,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,581,117,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,582,118,,0.5714285714285714,0.8888888888888888,7.0,0.5,0.07142857142857142,,0.0,,2.0,7.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,200,583,119,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,620,1,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,621,2,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,622,3,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,623,4,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,625,6,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,626,7,,0.5714285714285714,0.8888888888888888,7.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,627,8,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,629,10,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,630,11,,0.5714285714285714,0.8888888888888888,7.0,0.0,0.0,,0.0,,5.0,4.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,631,12,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,632,13,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,633,14,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,634,15,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,635,16,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,636,17,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,637,18,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,638,19,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,639,20,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,640,21,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,641,22,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
