dataset,train_size,seed,method,correlation_matrix_difference,k_marginal_tvd,nnaa
csuite_weak_arrows,200,521,vanilla_original,0.5684587375500793,0.2675416666666666,0.55225
csuite_weak_arrows,200,522,vanilla_original,0.5438440921837816,0.2609861111111111,0.54025
csuite_weak_arrows,200,523,vanilla_original,0.7167596248503637,0.2466666666666667,0.52675
csuite_weak_arrows,200,524,vanilla_original,0.4436202354089767,0.2482222222222222,0.5289999999999999
csuite_weak_arrows,200,525,vanilla_original,0.3939191019576975,0.2473611111111111,0.52825
csuite_weak_arrows,200,526,vanilla_original,0.4482554612880581,0.2500972222222222,0.5335
csuite_weak_arrows,200,528,vanilla_original,0.2828777346120729,0.2425277777777778,0.51275
csuite_weak_arrows,200,530,vanilla_original,0.5354622656818173,0.2525138888888888,0.55525
csuite_weak_arrows,200,531,vanilla_original,0.4344760635781728,0.2473194444444444,0.5465
csuite_weak_arrows,200,532,vanilla_original,0.3669475107754266,0.2576666666666666,0.52875
csuite_weak_arrows,200,533,vanilla_original,0.3931031879129457,0.24975,0.5237499999999999
csuite_weak_arrows,200,534,vanilla_original,0.4948848203286932,0.2565416666666667,0.5297499999999999
csuite_weak_arrows,200,535,vanilla_original,0.4595576989052489,0.253,0.52875
csuite_weak_arrows,200,536,vanilla_original,0.365271002251976,0.2510972222222223,0.52275
csuite_weak_arrows,200,537,vanilla_original,0.377260149868425,0.253375,0.5335000000000001
csuite_weak_arrows,200,538,vanilla_original,0.409213758304791,0.2646944444444444,0.5367500000000001
csuite_weak_arrows,200,539,vanilla_original,0.5282950805779032,0.2500277777777778,0.5355000000000001
csuite_weak_arrows,200,540,vanilla_original,0.4725252051342893,0.2484305555555556,0.5415000000000001
csuite_weak_arrows,200,541,vanilla_original,0.4039124998178533,0.2518611111111111,0.5389999999999999
csuite_weak_arrows,200,542,vanilla_original,0.6502648041693897,0.2548472222222223,0.5589999999999999
csuite_weak_arrows,200,543,vanilla_original,0.3413432299344014,0.2568611111111111,0.53225
csuite_weak_arrows,200,544,vanilla_original,0.3177032142094853,0.2455138888888888,0.525
csuite_weak_arrows,200,545,vanilla_original,0.4871269124067637,0.2465694444444444,0.54025
csuite_weak_arrows,200,546,vanilla_original,0.3979846033475714,0.2463333333333333,0.545
csuite_weak_arrows,200,547,vanilla_original,0.6513096866950903,0.2555833333333333,0.53975
csuite_weak_arrows,200,548,vanilla_original,0.3193475753600502,0.24825,0.5245
csuite_weak_arrows,200,549,vanilla_original,0.6934840875207672,0.2500277777777777,0.54975
csuite_weak_arrows,200,550,vanilla_original,0.4741698901959262,0.2555972222222223,0.54325
csuite_weak_arrows,200,551,vanilla_original,0.2577390189537821,0.2479444444444444,0.525
csuite_weak_arrows,200,552,vanilla_original,0.3569515203814305,0.2672777777777778,0.53525
csuite_weak_arrows,200,553,vanilla_original,0.3403708534417365,0.2510277777777777,0.5427500000000001
csuite_weak_arrows,200,554,vanilla_original,0.3461247121105302,0.2524305555555556,0.5325
csuite_weak_arrows,200,555,vanilla_original,0.7765222988734893,0.2616805555555556,0.54125
csuite_weak_arrows,200,556,vanilla_original,0.4797391752573,0.2503194444444444,0.534
csuite_weak_arrows,200,557,vanilla_original,0.4733535857892572,0.2525277777777778,0.53425
csuite_weak_arrows,200,558,vanilla_original,0.3231305796989284,0.2535833333333334,0.5335
csuite_weak_arrows,200,560,vanilla_original,0.6293527170741297,0.2575138888888889,0.54425
csuite_weak_arrows,200,561,vanilla_original,0.4455664535530036,0.2503333333333334,0.5425
csuite_weak_arrows,200,562,vanilla_original,0.4437401812086635,0.2579305555555555,0.526
csuite_weak_arrows,200,563,vanilla_original,0.3979093201420198,0.2488472222222222,0.546
csuite_weak_arrows,200,564,vanilla_original,0.452839309610223,0.2492361111111111,0.5345
csuite_weak_arrows,200,565,vanilla_original,0.6404356215698265,0.2467361111111111,0.534
csuite_weak_arrows,200,566,vanilla_original,0.3606298260253364,0.2501388888888889,0.5335000000000001
csuite_weak_arrows,200,567,vanilla_original,0.3886400651279748,0.2486666666666666,0.5265
csuite_weak_arrows,200,568,vanilla_original,0.5192659999012924,0.2486944444444443,0.55125
csuite_weak_arrows,200,569,vanilla_original,0.5492052623374665,0.257,0.5255
csuite_weak_arrows,200,570,vanilla_original,0.4372206859201938,0.259111111111111,0.5455
csuite_weak_arrows,200,571,vanilla_original,0.3869449235251043,0.2508055555555556,0.51525
csuite_weak_arrows,500,620,vanilla_original,0.353657486740192,0.2424166666666667,0.5089999999999999
csuite_weak_arrows,500,622,vanilla_original,0.3471344851994487,0.2481111111111111,0.5327500000000001
csuite_weak_arrows,500,623,vanilla_original,0.2666696107498423,0.2373472222222222,0.50025
csuite_weak_arrows,500,625,vanilla_original,0.2412560082722382,0.242986111111111,0.5085
csuite_weak_arrows,500,626,vanilla_original,0.2248372483248032,0.2399861111111111,0.51925
csuite_weak_arrows,500,627,vanilla_original,0.3778490218219266,0.2441805555555555,0.5105
csuite_weak_arrows,500,628,vanilla_original,0.356348418082373,0.2449583333333333,0.5055000000000001
csuite_weak_arrows,500,629,vanilla_original,0.3150124448977751,0.249,0.51875
csuite_weak_arrows,500,630,vanilla_original,0.4020236297255497,0.2434444444444445,0.5225
csuite_weak_arrows,500,631,vanilla_original,0.3189400383047284,0.2443333333333333,0.5157499999999999
csuite_weak_arrows,500,633,vanilla_original,0.3274829191655133,0.2457777777777778,0.5327500000000001
csuite_weak_arrows,500,634,vanilla_original,0.2479850400792531,0.2446805555555555,0.52225
csuite_weak_arrows,500,635,vanilla_original,0.6314797889785561,0.2408333333333333,0.511
csuite_weak_arrows,500,636,vanilla_original,0.3733360130782137,0.2459722222222222,0.5125
csuite_weak_arrows,500,637,vanilla_original,0.2488232722035009,0.2468611111111111,0.52375
csuite_weak_arrows,500,638,vanilla_original,0.4909152020187559,0.2388472222222222,0.518
csuite_weak_arrows,500,639,vanilla_original,0.378363358779155,0.242736111111111,0.5185
csuite_weak_arrows,500,640,vanilla_original,0.389906343438018,0.2531666666666667,0.5295000000000001
csuite_weak_arrows,500,641,vanilla_original,0.3049395764090357,0.2403750000000001,0.499
csuite_weak_arrows,500,642,vanilla_original,0.2053787939922489,0.2450416666666666,0.52725
csuite_weak_arrows,500,643,vanilla_original,0.3442206535523506,0.2559861111111111,0.536
csuite_weak_arrows,500,644,vanilla_original,0.3550503007345398,0.246486111111111,0.51825
csuite_weak_arrows,500,646,vanilla_original,0.310830729812338,0.2440555555555555,0.511
csuite_weak_arrows,500,647,vanilla_original,0.2608257808508978,0.2427361111111111,0.5175
csuite_weak_arrows,500,648,vanilla_original,0.2475028375734859,0.2431527777777778,0.5205
csuite_weak_arrows,500,649,vanilla_original,0.2652088928611265,0.2414444444444444,0.5155000000000001
csuite_weak_arrows,500,650,vanilla_original,0.3899402591230528,0.24575,0.50325
csuite_weak_arrows,500,651,vanilla_original,0.2223260814750266,0.2428055555555556,0.51325
csuite_weak_arrows,500,652,vanilla_original,0.3787838379412034,0.2461111111111111,0.52
csuite_weak_arrows,500,653,vanilla_original,0.2823047572181019,0.2438472222222222,0.5189999999999999
csuite_weak_arrows,500,654,vanilla_original,0.3189152593224678,0.240361111111111,0.4964999999999999
csuite_weak_arrows,500,655,vanilla_original,0.508027019015037,0.2416527777777778,0.506
csuite_weak_arrows,500,656,vanilla_original,0.3232497314798923,0.2425277777777778,0.5237499999999999
csuite_weak_arrows,500,657,vanilla_original,0.4207100395301921,0.2425138888888888,0.5035
csuite_weak_arrows,500,658,vanilla_original,0.3403647511867885,0.2428888888888888,0.5229999999999999
csuite_weak_arrows,500,659,vanilla_original,0.2679835360005672,0.2415277777777778,0.5155
csuite_weak_arrows,500,660,vanilla_original,0.3985637440285605,0.2459166666666666,0.5215
csuite_weak_arrows,500,661,vanilla_original,0.3503430248755965,0.2451805555555555,0.5137499999999999
csuite_weak_arrows,500,663,vanilla_original,0.3796580147811384,0.247,0.507
csuite_weak_arrows,500,664,vanilla_original,0.3778120526966157,0.2436527777777777,0.5257499999999999
csuite_weak_arrows,500,665,vanilla_original,0.211278296845142,0.245375,0.51325
csuite_weak_arrows,500,666,vanilla_original,0.3524476691284239,0.2461388888888889,0.5205
csuite_weak_arrows,500,667,vanilla_original,0.3550475819682931,0.2481805555555556,0.538
csuite_weak_arrows,500,668,vanilla_original,0.2263784374625852,0.251,0.5175000000000001
csuite_weak_arrows,500,669,vanilla_original,0.3534328060623836,0.246986111111111,0.5215
csuite_weak_arrows,500,670,vanilla_original,0.2211902179869561,0.2494027777777777,0.536
csuite_weak_arrows,500,671,vanilla_original,0.2703748659643102,0.2488194444444445,0.5175000000000001
csuite_weak_arrows,500,672,vanilla_original,0.4600101951752351,0.2436249999999999,0.51175
csuite_weak_arrows,500,673,vanilla_original,0.3318427210885903,0.2439999999999999,0.51075
csuite_weak_arrows,500,674,vanilla_original,0.2105486266560209,0.2442499999999999,0.5097499999999999
csuite_weak_arrows,500,675,vanilla_original,0.5116221329573063,0.24575,0.52225
csuite_weak_arrows,500,676,vanilla_original,0.3393905837927615,0.2601944444444445,0.53625
csuite_weak_arrows,500,677,vanilla_original,0.3135876549722688,0.2425416666666666,0.51275
csuite_weak_arrows,500,678,vanilla_original,0.293325974617475,0.2418333333333333,0.5235
csuite_weak_arrows,500,679,vanilla_original,0.3630904888715441,0.2462638888888889,0.4842499999999999
csuite_weak_arrows,500,680,vanilla_original,0.2185857225184668,0.2449861111111111,0.514
csuite_weak_arrows,500,681,vanilla_original,0.3044087556184892,0.2378750000000001,0.52125
csuite_weak_arrows,500,682,vanilla_original,0.2726506969715371,0.2396944444444445,0.50525
csuite_weak_arrows,500,683,vanilla_original,0.2765846918974606,0.2405416666666667,0.5105
csuite_weak_arrows,500,684,vanilla_original,0.3943213568576075,0.2471944444444444,0.51475
csuite_weak_arrows,500,685,vanilla_original,0.4816217516164727,0.2413611111111111,0.52325
csuite_weak_arrows,500,686,vanilla_original,0.2633400069771155,0.2424722222222222,0.5117499999999999
csuite_weak_arrows,500,687,vanilla_original,0.2390556771900092,0.2423472222222222,0.52825
csuite_weak_arrows,500,688,vanilla_original,0.237515185474947,0.2444444444444444,0.503
csuite_weak_arrows,500,689,vanilla_original,0.4101042674295747,0.2428611111111111,0.5235
csuite_weak_arrows,500,691,vanilla_original,0.3540091570680559,0.2390972222222221,0.4982499999999999
csuite_weak_arrows,500,692,vanilla_original,0.3351725090394075,0.245611111111111,0.5295
csuite_weak_arrows,500,693,vanilla_original,0.271246741162003,0.2437777777777778,0.50775
csuite_weak_arrows,500,694,vanilla_original,0.388989911550618,0.2491944444444445,0.52
csuite_weak_arrows,500,695,vanilla_original,0.2935504076249973,0.2410833333333333,0.51
csuite_weak_arrows,500,696,vanilla_original,0.1733674288315353,0.2436527777777777,0.51025
csuite_weak_arrows,500,697,vanilla_original,0.3058120778591541,0.2396111111111111,0.5165
csuite_weak_arrows,500,698,vanilla_original,0.3410154042018303,0.2431111111111111,0.51675
csuite_weak_arrows,500,699,vanilla_original,0.1983043843546626,0.2503194444444445,0.5215
csuite_weak_arrows,500,700,vanilla_original,0.2161380720674208,0.2447777777777777,0.5057499999999999
csuite_weak_arrows,500,701,vanilla_original,0.4794773580293705,0.2476944444444445,0.5255000000000001
csuite_weak_arrows,500,702,vanilla_original,0.2705882565711897,0.2526944444444444,0.5305
csuite_weak_arrows,500,703,vanilla_original,0.3246076229481052,0.2422777777777777,0.4987499999999999
csuite_weak_arrows,500,704,vanilla_original,0.2720845052183669,0.2485277777777777,0.511
csuite_weak_arrows,500,705,vanilla_original,0.3718212894451615,0.2413611111111111,0.51025
csuite_weak_arrows,500,706,vanilla_original,0.2746792212166776,0.2485277777777778,0.53175
csuite_weak_arrows,500,707,vanilla_original,0.2442188545529439,0.2425694444444445,0.5097499999999999
csuite_weak_arrows,500,708,vanilla_original,0.24837146153654,0.2396944444444444,0.50775
csuite_weak_arrows,500,709,vanilla_original,0.3586754963239137,0.2445277777777778,0.523
csuite_weak_arrows,500,710,vanilla_original,0.3403683609044465,0.2400694444444444,0.5075
csuite_weak_arrows,500,711,vanilla_original,0.256095026225688,0.2453888888888889,0.51625
csuite_weak_arrows,500,712,vanilla_original,0.4150305792331369,0.2451527777777778,0.51475
csuite_weak_arrows,500,713,vanilla_original,0.348420568076415,0.2440138888888888,0.5197499999999999
csuite_weak_arrows,500,714,vanilla_original,0.3322310669361218,0.2445277777777778,0.50625
csuite_weak_arrows,500,716,vanilla_original,0.2740447676860934,0.2472083333333333,0.513
csuite_weak_arrows,500,717,vanilla_original,0.2268189606126477,0.2519861111111112,0.5275000000000001
csuite_weak_arrows,500,718,vanilla_original,0.2711389601641332,0.246486111111111,0.5315000000000001
csuite_weak_arrows,500,719,vanilla_original,0.3333822347964322,0.2448333333333333,0.5245
csuite_weak_arrows,500,720,vanilla_original,0.3073968135000595,0.2480138888888888,0.5245
csuite_weak_arrows,500,721,vanilla_original,0.2412831926168224,0.2458611111111111,0.504
csuite_weak_arrows,500,722,vanilla_original,0.3107298174175454,0.2421805555555555,0.51425
csuite_weak_arrows,500,724,vanilla_original,0.4300195818439009,0.2393611111111111,0.5005
csuite_weak_arrows,500,725,vanilla_original,0.4751933622055916,0.2451249999999999,0.5117499999999999
csuite_weak_arrows,500,726,vanilla_original,0.3348717989028849,0.2448611111111111,0.51125
csuite_weak_arrows,500,727,vanilla_original,0.2692373960605188,0.2464027777777778,0.52525
csuite_weak_arrows,20,0,dag_topological,1.371702231687506,0.3227916666666667,0.64975
csuite_weak_arrows,20,1,dag_topological,1.118159825009832,0.3092499999999998,0.61625
csuite_weak_arrows,20,2,dag_topological,1.5323462052318932,0.3768333333333333,0.6775
csuite_weak_arrows,20,3,dag_topological,2.018585539813092,0.3107500000000001,0.64575
csuite_weak_arrows,20,4,dag_topological,1.1701852263843782,0.3510416666666667,0.6435
csuite_weak_arrows,20,5,dag_topological,0.90774025218188,0.3172083333333334,0.6335
csuite_weak_arrows,20,6,dag_topological,1.11272627742512,0.3489027777777778,0.64575
csuite_weak_arrows,20,7,dag_topological,1.330807162457081,0.3231666666666667,0.642
csuite_weak_arrows,20,8,dag_topological,1.1481089652832777,0.3042083333333333,0.62775
csuite_weak_arrows,20,9,dag_topological,1.649780670010872,0.3000833333333334,0.6255
csuite_weak_arrows,20,10,dag_topological,1.773545979916494,0.3076111111111111,0.63675
csuite_weak_arrows,20,11,dag_topological,1.7573213340941125,0.334361111111111,0.6725
csuite_weak_arrows,20,12,dag_topological,1.03273926750086,0.3405277777777778,0.67075
csuite_weak_arrows,20,13,dag_topological,1.501928615795036,0.3528472222222222,0.68725
csuite_weak_arrows,20,14,dag_topological,1.9450585025732403,0.3402222222222223,0.6599999999999999
csuite_weak_arrows,20,15,dag_topological,0.9790363320580748,0.314125,0.6415
csuite_weak_arrows,20,16,dag_topological,1.440902490549757,0.3095,0.633
csuite_weak_arrows,20,17,dag_topological,1.495133187717273,0.3112222222222223,0.63175
csuite_weak_arrows,20,18,dag_topological,1.293431820629792,0.3041249999999999,0.6172500000000001
csuite_weak_arrows,20,19,dag_topological,1.8347960173027271,0.3246388888888889,0.63525
csuite_weak_arrows,20,20,dag_topological,1.0051091303640711,0.3282638888888889,0.6845
csuite_weak_arrows,20,21,dag_topological,0.9163650988355672,0.2910416666666666,0.5835
csuite_weak_arrows,20,22,dag_topological,0.8304305875549177,0.3212083333333333,0.615
csuite_weak_arrows,20,23,dag_topological,1.241187301598219,0.3045277777777778,0.64225
csuite_weak_arrows,20,24,dag_topological,0.7918989923932338,0.3373055555555556,0.63625
csuite_weak_arrows,20,25,dag_topological,1.928012962571266,0.3023333333333333,0.63225
csuite_weak_arrows,20,26,dag_topological,0.9452483747542664,0.302888888888889,0.6234999999999999
csuite_weak_arrows,20,27,dag_topological,2.5858751656915784,0.3401527777777777,0.6675
csuite_weak_arrows,20,28,dag_topological,1.862809080687362,0.3396527777777778,0.65225
csuite_weak_arrows,20,29,dag_topological,1.6042972065574088,0.3587361111111111,0.66475
csuite_weak_arrows,20,31,dag_topological,1.4790615199135717,0.2907916666666666,0.61675
csuite_weak_arrows,20,33,dag_topological,1.4143799393949048,0.3548055555555555,0.671
csuite_weak_arrows,20,34,dag_topological,1.8867550544183307,0.357263888888889,0.69975
csuite_weak_arrows,20,35,dag_topological,0.9115315589422928,0.3091944444444444,0.61
csuite_weak_arrows,20,36,dag_topological,1.0319781734565272,0.3070277777777778,0.6125
csuite_weak_arrows,20,37,dag_topological,1.2375783092608057,0.2919305555555556,0.61125
csuite_weak_arrows,20,38,dag_topological,2.044430631363004,0.3605277777777778,0.69475
csuite_weak_arrows,20,39,dag_topological,0.7861352000392478,0.2893055555555555,0.5795
csuite_weak_arrows,20,40,dag_topological,1.29702014728471,0.3099861111111112,0.62375
csuite_weak_arrows,20,41,dag_topological,1.3900151464838202,0.3073055555555555,0.632
csuite_weak_arrows,20,42,dag_topological,0.6772041910671999,0.3115972222222221,0.61375
csuite_weak_arrows,20,43,dag_topological,1.335250259812114,0.3516250000000001,0.672
csuite_weak_arrows,20,44,dag_topological,1.3275467693868837,0.3150000000000001,0.6495
csuite_weak_arrows,20,45,dag_topological,1.0091914219746367,0.2914305555555555,0.60375
csuite_weak_arrows,20,46,dag_topological,1.2401528410318636,0.3384583333333334,0.6375
csuite_weak_arrows,20,47,dag_topological,1.6673793238444037,0.3289583333333332,0.6585
csuite_weak_arrows,20,48,dag_topological,1.4976585953397383,0.3111944444444444,0.63925
csuite_weak_arrows,20,49,dag_topological,1.6596020859528389,0.3545138888888888,0.635
csuite_weak_arrows,20,50,dag_topological,1.5230812819287785,0.3098611111111112,0.6415
csuite_weak_arrows,20,51,dag_topological,1.007790345635637,0.2951527777777778,0.61425
csuite_weak_arrows,20,52,dag_topological,1.2456999209566104,0.323,0.67325
csuite_weak_arrows,20,53,dag_topological,1.469497844800856,0.3614722222222223,0.67125
csuite_weak_arrows,20,54,dag_topological,2.004219944861455,0.3250555555555556,0.6507499999999999
csuite_weak_arrows,20,55,dag_topological,1.1198403744777174,0.3058472222222222,0.6499999999999999
csuite_weak_arrows,20,56,dag_topological,2.121823192218677,0.32075,0.6765
csuite_weak_arrows,20,57,dag_topological,0.965912708978513,0.3096527777777778,0.629
csuite_weak_arrows,20,58,dag_topological,2.0989170669243182,0.3339166666666667,0.66125
csuite_weak_arrows,20,61,dag_topological,1.2588105745679794,0.311013888888889,0.61925
csuite_weak_arrows,20,62,dag_topological,1.976491624189628,0.3551666666666666,0.6765
csuite_weak_arrows,20,63,dag_topological,1.0829630321614945,0.3125972222222222,0.66825
csuite_weak_arrows,20,64,dag_topological,1.855567598886646,0.3291388888888888,0.68075
csuite_weak_arrows,20,65,dag_topological,1.171931756554994,0.3026805555555555,0.6427499999999999
csuite_weak_arrows,20,66,dag_topological,1.4714863118294217,0.3174305555555556,0.6635
csuite_weak_arrows,20,67,dag_topological,1.6375667865563106,0.3188055555555554,0.625
csuite_weak_arrows,20,68,dag_topological,1.589688227362868,0.3108888888888889,0.63425
csuite_weak_arrows,20,69,dag_topological,1.1925510368939714,0.3651944444444444,0.7215
csuite_weak_arrows,20,70,dag_topological,1.547312281820597,0.3165833333333334,0.625
csuite_weak_arrows,20,71,dag_topological,0.6043487006671479,0.3180694444444444,0.632
csuite_weak_arrows,20,72,dag_topological,0.9656949633600328,0.2835972222222222,0.6032500000000001
csuite_weak_arrows,20,73,dag_topological,1.4909109277579675,0.3018194444444445,0.64575
csuite_weak_arrows,20,74,dag_topological,1.0558460598507045,0.3263750000000001,0.6575
csuite_weak_arrows,20,75,dag_topological,1.5456410780803045,0.32,0.6615
csuite_weak_arrows,20,76,dag_topological,1.1589067857512223,0.2900277777777778,0.5992500000000001
csuite_weak_arrows,20,77,dag_topological,1.1751811515602637,0.3509444444444444,0.6835
csuite_weak_arrows,20,78,dag_topological,1.2394813142639418,0.3646805555555556,0.69
csuite_weak_arrows,20,79,dag_topological,0.9807326467106814,0.3061666666666667,0.6292500000000001
csuite_weak_arrows,20,80,dag_topological,1.5774379119620552,0.3619027777777778,0.6677500000000001
csuite_weak_arrows,20,81,dag_topological,1.1895650403246374,0.317236111111111,0.62
csuite_weak_arrows,20,82,dag_topological,0.8407650913460619,0.3300277777777777,0.65425
csuite_weak_arrows,20,84,dag_topological,1.1995868736152815,0.3425277777777777,0.6395
csuite_weak_arrows,20,86,dag_topological,2.048662256628048,0.4004305555555555,0.7202500000000001
csuite_weak_arrows,20,87,dag_topological,1.0200214814001518,0.3053749999999999,0.6214999999999999
csuite_weak_arrows,20,88,dag_topological,1.2223614487201806,0.3284305555555555,0.65875
csuite_weak_arrows,20,89,dag_topological,1.0527321096051812,0.3130138888888889,0.62875
csuite_weak_arrows,20,90,dag_topological,0.9222114600273494,0.2957916666666667,0.609
csuite_weak_arrows,20,91,dag_topological,1.944052453609474,0.329638888888889,0.665
csuite_weak_arrows,20,92,dag_topological,1.7563282366835824,0.3489444444444444,0.65675
csuite_weak_arrows,20,93,dag_topological,0.8396338228591148,0.3126666666666667,0.64375
csuite_weak_arrows,20,94,dag_topological,0.8739797768846006,0.3162222222222222,0.6395
csuite_weak_arrows,20,95,dag_topological,1.6373495695984046,0.3377638888888888,0.68075
csuite_weak_arrows,20,96,dag_topological,1.7298639173902195,0.3340972222222222,0.61075
csuite_weak_arrows,20,97,dag_topological,1.4537383132397432,0.3614305555555556,0.6890000000000001
csuite_weak_arrows,20,98,dag_topological,1.822912406814084,0.317513888888889,0.655
csuite_weak_arrows,20,99,dag_topological,1.5436934782293628,0.3123611111111111,0.6345000000000001
csuite_weak_arrows,20,100,dag_topological,1.281698625832504,0.3274027777777778,0.658
csuite_weak_arrows,20,101,dag_topological,1.7723047701947023,0.3194722222222222,0.64425
csuite_weak_arrows,20,102,dag_topological,1.4863694813995552,0.3152222222222223,0.6415
csuite_weak_arrows,20,103,dag_topological,1.5520774905514725,0.3141388888888889,0.6485000000000001
csuite_weak_arrows,20,104,dag_topological,1.5522299288875328,0.3284305555555556,0.6619999999999999
csuite_weak_arrows,20,105,dag_topological,1.3827608088734988,0.3191944444444444,0.6347499999999999
csuite_weak_arrows,50,155,dag_topological,0.8071462097345461,0.2717916666666667,0.56075
csuite_weak_arrows,50,156,dag_topological,0.6984681394449919,0.2775,0.57925
csuite_weak_arrows,50,157,dag_topological,0.6401235253743797,0.2765277777777778,0.56875
csuite_weak_arrows,50,158,dag_topological,0.6967396963048151,0.2691527777777778,0.5725
csuite_weak_arrows,50,159,dag_topological,0.5471639076084301,0.2902361111111111,0.58325
csuite_weak_arrows,50,160,dag_topological,0.4591796956841232,0.2850833333333333,0.59375
csuite_weak_arrows,50,161,dag_topological,0.6753944372847223,0.269361111111111,0.5605
csuite_weak_arrows,50,162,dag_topological,0.6065854338273085,0.2846111111111112,0.57875
csuite_weak_arrows,50,164,dag_topological,0.5872681578399416,0.2625555555555555,0.56525
csuite_weak_arrows,50,165,dag_topological,0.6930945354917615,0.2854583333333333,0.57275
csuite_weak_arrows,50,166,dag_topological,0.8100549248175757,0.2765555555555555,0.6005
csuite_weak_arrows,50,168,dag_topological,0.4719140839924712,0.2653333333333332,0.5595
csuite_weak_arrows,50,169,dag_topological,0.6268800782258009,0.2623888888888889,0.5765
csuite_weak_arrows,50,170,dag_topological,0.4464154509110577,0.2695277777777778,0.5735
csuite_weak_arrows,50,172,dag_topological,0.6615028329937794,0.2833333333333333,0.57725
csuite_weak_arrows,50,173,dag_topological,0.5117270124998755,0.2861111111111112,0.56675
csuite_weak_arrows,50,174,dag_topological,0.6667438791820626,0.2973055555555556,0.60225
csuite_weak_arrows,50,175,dag_topological,0.7254756491603725,0.2645694444444444,0.5680000000000001
csuite_weak_arrows,50,176,dag_topological,0.8215245765862822,0.2797638888888889,0.5900000000000001
csuite_weak_arrows,50,177,dag_topological,0.7437215413889688,0.2745694444444445,0.579
csuite_weak_arrows,50,178,dag_topological,0.7770662403659817,0.2729999999999999,0.5725
csuite_weak_arrows,50,179,dag_topological,0.7943650339821043,0.2812083333333333,0.581
csuite_weak_arrows,50,180,dag_topological,0.7063056257968053,0.28525,0.58725
csuite_weak_arrows,50,181,dag_topological,0.5855085829820125,0.2652361111111111,0.55775
csuite_weak_arrows,50,182,dag_topological,0.736852111201838,0.2904861111111111,0.5862499999999999
csuite_weak_arrows,50,183,dag_topological,0.6993882522642925,0.2832083333333333,0.59575
csuite_weak_arrows,50,184,dag_topological,0.711596727605888,0.2847222222222223,0.5815
csuite_weak_arrows,50,185,dag_topological,1.2981039496951012,0.2923194444444444,0.59825
csuite_weak_arrows,50,187,dag_topological,0.6460127240139194,0.2754444444444445,0.60625
csuite_weak_arrows,50,188,dag_topological,0.3376137086584969,0.28525,0.58825
csuite_weak_arrows,50,189,dag_topological,0.530490944705263,0.2769027777777778,0.5765
csuite_weak_arrows,50,190,dag_topological,0.4927171977174095,0.288013888888889,0.5720000000000001
csuite_weak_arrows,50,191,dag_topological,0.3718147924739302,0.2626805555555556,0.5505
csuite_weak_arrows,50,192,dag_topological,1.0524558483664943,0.2629583333333333,0.5515
csuite_weak_arrows,50,193,dag_topological,0.5545365057127912,0.2734861111111112,0.58725
csuite_weak_arrows,50,194,dag_topological,0.8933814834114108,0.2753888888888889,0.5840000000000001
csuite_weak_arrows,50,195,dag_topological,0.7327287558494114,0.2748888888888888,0.5625
csuite_weak_arrows,50,196,dag_topological,0.6130924128816954,0.2844444444444444,0.5880000000000001
csuite_weak_arrows,50,197,dag_topological,0.5285278824760153,0.2597638888888889,0.56175
csuite_weak_arrows,50,198,dag_topological,0.790930179809739,0.2924444444444444,0.5922499999999999
csuite_weak_arrows,50,199,dag_topological,0.5750376055511341,0.2928888888888889,0.60225
csuite_weak_arrows,50,200,dag_topological,0.5323375851346995,0.2808472222222221,0.5785
csuite_weak_arrows,50,201,dag_topological,0.6873293708812994,0.2772777777777778,0.573
csuite_weak_arrows,50,203,dag_topological,0.5700334230087746,0.2796805555555555,0.5822499999999999
csuite_weak_arrows,50,204,dag_topological,0.7466399650855942,0.2894583333333332,0.56975
csuite_weak_arrows,50,205,dag_topological,0.5152410623783181,0.2760833333333334,0.5802499999999999
csuite_weak_arrows,50,206,dag_topological,0.8960412184491076,0.2755277777777778,0.60825
csuite_weak_arrows,50,207,dag_topological,0.9332933404424132,0.3055138888888888,0.597
csuite_weak_arrows,50,208,dag_topological,0.3632205616071364,0.2827777777777778,0.5587500000000001
csuite_weak_arrows,50,210,dag_topological,0.4732018984279509,0.2781111111111111,0.5985
csuite_weak_arrows,50,211,dag_topological,0.3635659008442831,0.2814722222222222,0.5935
csuite_weak_arrows,50,212,dag_topological,0.9411422720647546,0.2896111111111111,0.5935
csuite_weak_arrows,50,213,dag_topological,0.8159732445180735,0.2770416666666667,0.583
csuite_weak_arrows,50,214,dag_topological,0.5825845029429759,0.2862222222222222,0.59775
csuite_weak_arrows,50,215,dag_topological,0.6964977886774738,0.2862083333333333,0.5880000000000001
csuite_weak_arrows,50,216,dag_topological,0.6033822257763687,0.2718472222222222,0.5842499999999999
csuite_weak_arrows,50,218,dag_topological,0.3331019172612985,0.2709444444444445,0.5589999999999999
csuite_weak_arrows,50,219,dag_topological,0.4130862348213567,0.2604027777777778,0.56075
csuite_weak_arrows,50,221,dag_topological,0.4488608878001829,0.2704166666666666,0.5625
csuite_weak_arrows,50,222,dag_topological,0.7971358030246555,0.2664027777777779,0.5569999999999999
csuite_weak_arrows,50,223,dag_topological,0.9073779895244152,0.2784444444444445,0.5900000000000001
csuite_weak_arrows,50,224,dag_topological,0.8932118447779016,0.2746805555555556,0.5782499999999999
csuite_weak_arrows,50,225,dag_topological,0.4677486507296013,0.2915416666666666,0.588
csuite_weak_arrows,50,227,dag_topological,0.5936743974648379,0.2864722222222222,0.59075
