scope,dataset,train_size,metric,baseline,comparator,n_pairs,median_baseline,median_comparator,hl_baseline_minus_comparator,p_raw,p_holm,significant,direction
paper_8_comparator,csuite_weak_arrows,500,correlation_matrix_difference,vanilla_original,dag_topological,100,0.3210948848923103,0.26743119434818297,0.045867237233149755,2.1207195839800424e-07,3.817295251164076e-06,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,500,k_marginal_tvd,vanilla_original,dag_topological,100,0.24438888888888885,0.24414583333333326,0.0002083333333332965,0.5763458216144237,0.6407613783759103,False,not_significant
paper_8_comparator,csuite_weak_arrows,500,nnaa,vanilla_original,dag_topological,100,0.516,0.512625,0.002874999999999961,0.023668613207197455,0.1486671475781598,False,not_significant
paper_8_comparator,simglucose,20,correlation_matrix_difference,random_order,vanilla_topological,100,7.133719550066733,8.048435150592328,-0.9902746474594197,1.1105191188694949e-14,3.442609268495434e-13,True,comparator_loses
paper_8_comparator,simglucose,20,k_marginal_tvd,random_order,vanilla_topological,100,0.5504214082503558,0.5911031294452345,-0.031248577524893073,8.625500594289316e-09,2.070120142629436e-07,True,comparator_loses
paper_8_comparator,simglucose,20,nnaa,random_order,vanilla_topological,100,0.967875,0.920625,0.046875,3.89392293135041e-18,1.556427273486214e-16,True,comparator_wins
paper_8_comparator,simglucose,20,correlation_matrix_difference,vanilla_original,vanilla_topological,100,8.143428454527346,8.048435150592328,0.05670565531587535,0.16376451702829475,0.655058068113179,False,not_significant
paper_8_comparator,simglucose,20,k_marginal_tvd,vanilla_original,vanilla_topological,100,0.5958509957325744,0.5911031294452345,0.0029612375533427937,0.07323438184371944,0.21970314553115833,False,not_significant
paper_8_comparator,simglucose,20,nnaa,vanilla_original,vanilla_topological,100,0.9237500000000001,0.920625,0.0017500000000000293,0.36584051927387673,0.7316732458028843,False,not_significant
paper_8_comparator,simglucose,50,correlation_matrix_difference,random_order,vanilla_topological,100,6.061419403318247,7.42064928944451,-1.5222348111142399,5.312355559705196e-16,1.8062008902997667e-14,True,comparator_loses
paper_8_comparator,simglucose,50,k_marginal_tvd,random_order,vanilla_topological,100,0.5225476529160737,0.5818097439544807,-0.053510490753911594,3.4228453616085875e-12,1.1295389693308339e-10,True,comparator_loses
paper_8_comparator,simglucose,50,nnaa,random_order,vanilla_topological,100,0.9595,0.920125,0.04162500000000002,3.891068183715535e-18,1.556427273486214e-16,True,comparator_wins
paper_8_comparator,simglucose,50,correlation_matrix_difference,vanilla_original,vanilla_topological,100,7.656370225068341,7.42064928944451,0.15148399357273434,0.00150574600474857,0.020586477604476655,True,comparator_wins
paper_8_comparator,simglucose,50,k_marginal_tvd,vanilla_original,vanilla_topological,100,0.5988381934566143,0.5818097439544807,0.015481507823613155,1.772905864436635e-13,6.205170525528223e-12,True,comparator_wins
paper_8_comparator,simglucose,50,nnaa,vanilla_original,vanilla_topological,100,0.93125,0.920125,0.013062500000000005,4.949071184564489e-11,1.1382863724498325e-09,True,comparator_wins
paper_8_comparator,simglucose,100,correlation_matrix_difference,random_order,vanilla_topological,100,5.209894943905384,7.284497736755332,-1.8095317125131194,1.1020511023218772e-16,3.85717885812657e-15,True,comparator_loses
paper_8_comparator,simglucose,100,k_marginal_tvd,random_order,vanilla_topological,100,0.48248577524893305,0.565899004267425,-0.06806027738264532,1.4420366559544155e-13,5.3355356270313375e-12,True,comparator_loses
paper_8_comparator,simglucose,100,nnaa,random_order,vanilla_topological,100,0.95225,0.90775,0.04487499999999994,3.893483610217646e-18,1.556427273486214e-16,True,comparator_wins
paper_8_comparator,simglucose,100,correlation_matrix_difference,vanilla_original,vanilla_topological,100,7.692366476025278,7.284497736755332,0.40148826156208495,7.372352927060524e-13,2.137982348847552e-11,True,comparator_wins
paper_8_comparator,simglucose,100,k_marginal_tvd,vanilla_original,vanilla_topological,100,0.5928549075391178,0.565899004267425,0.025381934566144765,4.813701823147399e-18,1.8292066927960115e-16,True,comparator_wins
paper_8_comparator,simglucose,100,nnaa,vanilla_original,vanilla_topological,100,0.9275,0.90775,0.017625000000000057,6.279286139377017e-15,1.9465787032068753e-13,True,comparator_wins
paper_8_comparator,simglucose,200,correlation_matrix_difference,random_order,vanilla_topological,100,4.832394856654562,7.300886844614611,-2.2587560407152063,7.559735353237344e-17,2.7215047271654438e-15,True,comparator_loses
paper_8_comparator,simglucose,200,k_marginal_tvd,random_order,vanilla_topological,100,0.45883108108108117,0.5488371266002845,-0.07832841394025568,7.725188665215539e-14,2.9355716927819048e-12,True,comparator_loses
paper_8_comparator,simglucose,200,nnaa,random_order,vanilla_topological,100,0.943,0.881875,0.06162500000000004,3.89392293135041e-18,1.556427273486214e-16,True,comparator_wins
paper_8_comparator,simglucose,200,correlation_matrix_difference,vanilla_original,vanilla_topological,100,7.725709102709269,7.300886844614611,0.48493291185960863,1.952606787793338e-14,6.443602399718016e-13,True,comparator_wins
paper_8_comparator,simglucose,200,k_marginal_tvd,vanilla_original,vanilla_topological,100,0.5803492176386915,0.5488371266002845,0.03372777382645803,4.0161556854627e-18,1.566300717330453e-16,True,comparator_wins
paper_8_comparator,simglucose,200,nnaa,vanilla_original,vanilla_topological,100,0.91225,0.881875,0.030687500000000034,9.039954989089641e-18,3.344229644497981e-16,True,comparator_wins
paper_8_comparator,simglucose,500,correlation_matrix_difference,random_order,vanilla_topological,100,4.780282693288532,7.445795512725568,-2.4311683846378145,3.0825769860154192e-15,9.864246355249342e-14,True,comparator_loses
paper_8_comparator,simglucose,500,k_marginal_tvd,random_order,vanilla_topological,100,0.42338940256045526,0.5147400426742528,-0.0783186344238978,3.451515349849933e-13,1.242545525945976e-11,True,comparator_loses
paper_8_comparator,simglucose,500,nnaa,random_order,vanilla_topological,100,0.929875,0.84425,0.08575000000000005,3.892824716613678e-18,1.556427273486214e-16,True,comparator_wins
paper_8_comparator,simglucose,500,correlation_matrix_difference,vanilla_original,vanilla_topological,100,8.107190844092727,7.445795512725568,0.6527481608576853,9.318997235593406e-18,3.634408921881428e-16,True,comparator_wins
paper_8_comparator,simglucose,500,k_marginal_tvd,vanilla_original,vanilla_topological,100,0.5613982930298719,0.5147400426742528,0.046048364153626925,3.896559845095909e-18,1.5586239380383637e-16,True,comparator_wins
paper_8_comparator,simglucose,500,nnaa,vanilla_original,vanilla_topological,100,0.884625,0.84425,0.03912500000000002,9.038458498643191e-18,3.344229644497981e-16,True,comparator_wins
