algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_train
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,7,200,548,84,,0.3193475753600502,0.24825,0.5245,0.474
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [8, 4]}, 4: {""parents"": [], ""undirected"": [3, 8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,200,549,85,,0.8424323086781456,0.2554305555555555,0.5467500000000001,0.475917
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,8,200,550,86,,0.4741698901959262,0.2555972222222223,0.54325,0.462
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,7,200,551,87,,0.2577390189537821,0.2479444444444444,0.525,0.451
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [5], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,200,552,88,,0.5527378628607366,0.2609444444444444,0.534,0.485917
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,7,200,553,89,,0.3403708534417365,0.2510277777777777,0.5427500000000001,0.480583
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,7,200,554,90,,0.3461247121105302,0.2524305555555556,0.5325,0.4605
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [6]}, 6: {""parents"": [], ""undirected"": [2, 5]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,8,200,555,91,,0.7765222988734894,0.2616805555555556,0.54125,0.47625
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,8,200,556,92,,0.4797391752573,0.2503194444444444,0.534,0.453417
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,8,200,557,93,,0.4733535857892572,0.2525277777777778,0.53425,0.431833
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,200,558,94,,0.5184212682007704,0.252125,0.5347500000000001,0.497333
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,6,200,560,96,,0.6293527170741297,0.2575138888888889,0.54425,0.477
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,7,200,561,97,,0.4455664535530036,0.2503333333333334,0.5425,0.4705
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,200,562,98,,0.6058096412938879,0.2552777777777777,0.533,0.476083
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,8,200,563,99,,0.3979093201420198,0.2488472222222222,0.546,0.487667
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,7,200,564,100,,0.452839309610223,0.2492361111111111,0.5345,0.477
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7, 6]}, 6: {""parents"": [], ""undirected"": [2, 5]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,9,200,565,101,,0.6404356215698265,0.2467361111111111,0.534,0.492417
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7, 5]}, 5: {""parents"": [], ""undirected"": [4, 6]}, 6: {""parents"": [], ""undirected"": [2, 5]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,9,200,566,102,,0.3606298260253364,0.2501388888888889,0.5335000000000001,0.47875
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [3], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [3], ""undirected"": [4]}}",9,2,6,200,567,103,,0.3841607623185044,0.2523888888888889,0.5175000000000001,0.445167
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,8,200,568,104,,0.5192659999012925,0.2486944444444443,0.55125,0.468917
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7, 6]}, 6: {""parents"": [], ""undirected"": [2, 5]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,9,200,569,105,,0.5492052623374665,0.257,0.5255,0.50175
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [8]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4, 5]}}",9,0,8,200,570,106,,0.4372206859201938,0.259111111111111,0.5455,0.464667
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,8,200,571,107,,0.3869449235251044,0.2508055555555556,0.51525,0.452917
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,620,1,,0.545583631718439,0.2456388888888888,0.52725,0.499633
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,622,3,,0.625597551220288,0.2474444444444444,0.52125,0.472033
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,8,500,623,4,,0.2666696107498423,0.2373472222222222,0.50025,0.481467
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,625,6,,0.4924232335060625,0.2469583333333333,0.512,0.507167
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,626,7,,0.4503254493321043,0.2492361111111112,0.51525,0.495533
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,627,8,,0.7344669771307986,0.2488194444444444,0.524,0.483667
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [2], ""undirected"": []}, 1: {""parents"": [0], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [6]}, 3: {""parents"": [1], ""undirected"": []}, 4: {""parents"": [8], ""undirected"": [7]}, 5: {""parents"": [8], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [3], ""undirected"": []}}",9,8,2,500,628,9,,1.3031768938913082,0.2553888888888889,0.55675,0.527467
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,8,500,629,10,,0.3150124448977751,0.249,0.51875,0.493233
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,630,11,,0.6571911528605507,0.2481666666666667,0.5275000000000001,0.4892
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,631,12,,0.6882642066466078,0.2492777777777778,0.52825,0.4576
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,633,14,,0.508763882141292,0.2450833333333333,0.5115000000000001,0.498133
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,634,15,,0.6547849367899108,0.2448472222222222,0.5285,0.4919
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,635,16,,0.9630081733329294,0.2451111111111112,0.52075,0.494133
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,636,17,,0.5927339934370247,0.2503055555555555,0.539,0.4983
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,637,18,,0.5051582438804653,0.2471111111111111,0.54325,0.4802
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7, 6]}, 6: {""parents"": [], ""undirected"": [2, 5]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,9,500,638,19,,0.4909152020187559,0.2388472222222222,0.518,0.508533
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [5], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,639,20,,0.6465235211012212,0.2451944444444444,0.51675,0.4969
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0, 2]}, 2: {""parents"": [], ""undirected"": [1, 0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [], ""undirected"": [4, 5]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,0,9,500,640,21,,0.389906343438018,0.2531666666666667,0.5295000000000001,0.507833
cpdag_discovered,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [5], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [3, 0]}, 2: {""parents"": [], ""undirected"": [0, 6]}, 3: {""parents"": [], ""undirected"": [1, 8]}, 4: {""parents"": [], ""undirected"": [8, 7]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [2]}, 7: {""parents"": [5], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [3, 4]}}",9,2,7,500,641,22,,0.2892154118353036,0.2388194444444444,0.5185,0.4774
