source,dataset,condition,raw_condition,sample_size,repetition,n_preserved,fraction_preserved,n_triples_total,n_reference_independent,n_concordant,fraction_concordant,n_failed_reference,n_failed_synthetic,independence_test,triple_seed,reference_path,synthetic_path,status,excluded_columns
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,331,177,0.988826815642458,200,179,179,0.895,0,0,kci,1273142853,train_ts50_s331.npz,synthetic_vanilla_original_ts50_s331.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,332,180,0.994475138121547,200,181,181,0.905,0,0,kci,1273142853,train_ts50_s332.npz,synthetic_vanilla_original_ts50_s332.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,333,185,1.0,200,185,187,0.935,0,0,kci,1273142853,train_ts50_s333.npz,synthetic_vanilla_original_ts50_s333.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,334,184,0.989247311827957,200,186,188,0.94,0,0,kci,1273142853,train_ts50_s334.npz,synthetic_vanilla_original_ts50_s334.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,336,179,0.9944444444444444,200,180,181,0.905,0,0,kci,1273142853,train_ts50_s336.npz,synthetic_vanilla_original_ts50_s336.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,337,183,1.0,200,183,186,0.93,0,0,kci,1273142853,train_ts50_s337.npz,synthetic_vanilla_original_ts50_s337.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,338,182,0.994535519125683,200,183,183,0.915,0,0,kci,1273142853,train_ts50_s338.npz,synthetic_vanilla_original_ts50_s338.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,339,175,0.9831460674157304,200,178,178,0.89,0,0,kci,1273142853,train_ts50_s339.npz,synthetic_vanilla_original_ts50_s339.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,340,187,0.9894179894179894,200,189,189,0.945,0,0,kci,1273142853,train_ts50_s340.npz,synthetic_vanilla_original_ts50_s340.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,341,183,1.0,200,183,185,0.925,0,0,kci,1273142853,train_ts50_s341.npz,synthetic_vanilla_original_ts50_s341.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,342,181,0.9945054945054944,200,182,187,0.935,0,0,kci,1273142853,train_ts50_s342.npz,synthetic_vanilla_original_ts50_s342.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,343,173,0.9774011299435028,200,177,180,0.9,0,0,kci,1273142853,train_ts50_s343.npz,synthetic_vanilla_original_ts50_s343.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,344,169,0.971264367816092,200,174,171,0.855,0,0,kci,1273142853,train_ts50_s344.npz,synthetic_vanilla_original_ts50_s344.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,50,345,182,0.9837837837837838,200,185,183,0.915,0,0,kci,1273142853,train_ts50_s345.npz,synthetic_vanilla_original_ts50_s345.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,460,145,0.9602649006622516,200,151,153,0.765,0,0,kci,1273142853,train_ts100_s460.npz,synthetic_vanilla_original_ts100_s460.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,462,143,0.9930555555555556,200,144,154,0.77,0,0,kci,1273142853,train_ts100_s462.npz,synthetic_vanilla_original_ts100_s462.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,463,146,1.0,200,146,156,0.78,0,0,kci,1273142853,train_ts100_s463.npz,synthetic_vanilla_original_ts100_s463.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,464,154,0.9935483870967742,200,155,168,0.84,0,0,kci,1273142853,train_ts100_s464.npz,synthetic_vanilla_original_ts100_s464.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,466,146,0.9864864864864864,200,148,154,0.77,0,0,kci,1273142853,train_ts100_s466.npz,synthetic_vanilla_original_ts100_s466.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,467,153,0.9935064935064936,200,154,167,0.835,0,0,kci,1273142853,train_ts100_s467.npz,synthetic_vanilla_original_ts100_s467.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,468,152,0.9743589743589745,200,156,162,0.81,0,0,kci,1273142853,train_ts100_s468.npz,synthetic_vanilla_original_ts100_s468.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,469,145,0.9666666666666668,200,150,160,0.8,0,0,kci,1273142853,train_ts100_s469.npz,synthetic_vanilla_original_ts100_s469.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,470,153,0.9935064935064936,200,154,168,0.84,0,0,kci,1273142853,train_ts100_s470.npz,synthetic_vanilla_original_ts100_s470.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,471,149,0.9867549668874172,200,151,161,0.805,0,0,kci,1273142853,train_ts100_s471.npz,synthetic_vanilla_original_ts100_s471.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,472,148,0.9673202614379084,200,153,162,0.81,0,0,kci,1273142853,train_ts100_s472.npz,synthetic_vanilla_original_ts100_s472.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,473,145,0.9931506849315068,200,146,157,0.785,0,0,kci,1273142853,train_ts100_s473.npz,synthetic_vanilla_original_ts100_s473.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,474,146,0.9798657718120806,200,149,164,0.82,0,0,kci,1273142853,train_ts100_s474.npz,synthetic_vanilla_original_ts100_s474.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,475,140,0.9859154929577464,200,142,165,0.825,0,0,kci,1273142853,train_ts100_s475.npz,synthetic_vanilla_original_ts100_s475.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,476,136,0.951048951048951,200,143,146,0.73,0,0,kci,1273142853,train_ts100_s476.npz,synthetic_vanilla_original_ts100_s476.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,477,151,0.9805194805194806,200,154,163,0.815,0,0,kci,1273142853,train_ts100_s477.npz,synthetic_vanilla_original_ts100_s477.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,478,148,0.9487179487179488,200,156,164,0.82,0,0,kci,1273142853,train_ts100_s478.npz,synthetic_vanilla_original_ts100_s478.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,479,147,0.9735099337748344,200,151,159,0.795,0,0,kci,1273142853,train_ts100_s479.npz,synthetic_vanilla_original_ts100_s479.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,480,152,0.9934640522875816,200,153,165,0.825,0,0,kci,1273142853,train_ts100_s480.npz,synthetic_vanilla_original_ts100_s480.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,481,155,0.981012658227848,200,158,166,0.83,0,0,kci,1273142853,train_ts100_s481.npz,synthetic_vanilla_original_ts100_s481.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,482,147,0.9671052631578948,200,152,164,0.82,0,0,kci,1273142853,train_ts100_s482.npz,synthetic_vanilla_original_ts100_s482.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,483,143,1.0,200,143,165,0.825,0,0,kci,1273142853,train_ts100_s483.npz,synthetic_vanilla_original_ts100_s483.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,484,143,0.986206896551724,200,145,159,0.795,0,0,kci,1273142853,train_ts100_s484.npz,synthetic_vanilla_original_ts100_s484.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,485,147,0.9735099337748344,200,151,160,0.8,0,0,kci,1273142853,train_ts100_s485.npz,synthetic_vanilla_original_ts100_s485.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,486,148,0.9932885906040269,200,149,164,0.82,0,0,kci,1273142853,train_ts100_s486.npz,synthetic_vanilla_original_ts100_s486.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,487,158,0.9753086419753086,200,162,170,0.85,0,0,kci,1273142853,train_ts100_s487.npz,synthetic_vanilla_original_ts100_s487.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,488,149,0.9612903225806452,200,155,164,0.82,0,0,kci,1273142853,train_ts100_s488.npz,synthetic_vanilla_original_ts100_s488.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,489,143,0.986206896551724,200,145,160,0.8,0,0,kci,1273142853,train_ts100_s489.npz,synthetic_vanilla_original_ts100_s489.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,490,144,0.9863013698630136,200,146,160,0.8,0,0,kci,1273142853,train_ts100_s490.npz,synthetic_vanilla_original_ts100_s490.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,491,150,0.986842105263158,200,152,165,0.825,0,0,kci,1273142853,train_ts100_s491.npz,synthetic_vanilla_original_ts100_s491.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,492,155,0.9872611464968152,200,157,166,0.83,0,0,kci,1273142853,train_ts100_s492.npz,synthetic_vanilla_original_ts100_s492.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,494,153,0.9807692307692308,200,156,166,0.83,0,0,kci,1273142853,train_ts100_s494.npz,synthetic_vanilla_original_ts100_s494.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,495,147,0.9865771812080536,200,149,157,0.785,0,0,kci,1273142853,train_ts100_s495.npz,synthetic_vanilla_original_ts100_s495.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,496,143,0.9930555555555556,200,144,151,0.755,0,0,kci,1273142853,train_ts100_s496.npz,synthetic_vanilla_original_ts100_s496.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,497,154,0.9871794871794872,200,156,167,0.835,0,0,kci,1273142853,train_ts100_s497.npz,synthetic_vanilla_original_ts100_s497.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,498,151,0.9805194805194806,200,154,169,0.845,0,0,kci,1273142853,train_ts100_s498.npz,synthetic_vanilla_original_ts100_s498.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,499,155,0.9627329192546584,200,161,167,0.835,0,0,kci,1273142853,train_ts100_s499.npz,synthetic_vanilla_original_ts100_s499.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,500,151,1.0,200,151,168,0.84,0,0,kci,1273142853,train_ts100_s500.npz,synthetic_vanilla_original_ts100_s500.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,501,156,0.975,200,160,167,0.835,0,0,kci,1273142853,train_ts100_s501.npz,synthetic_vanilla_original_ts100_s501.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,502,150,0.986842105263158,200,152,161,0.805,0,0,kci,1273142853,train_ts100_s502.npz,synthetic_vanilla_original_ts100_s502.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,503,148,0.9801324503311258,200,151,164,0.82,0,0,kci,1273142853,train_ts100_s503.npz,synthetic_vanilla_original_ts100_s503.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,505,151,0.9869281045751634,200,153,162,0.81,0,0,kci,1273142853,train_ts100_s505.npz,synthetic_vanilla_original_ts100_s505.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,506,155,0.9935897435897436,200,156,165,0.825,0,0,kci,1273142853,train_ts100_s506.npz,synthetic_vanilla_original_ts100_s506.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,507,152,0.9934640522875816,200,153,165,0.825,0,0,kci,1273142853,train_ts100_s507.npz,synthetic_vanilla_original_ts100_s507.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,508,151,0.967948717948718,200,156,162,0.81,0,0,kci,1273142853,train_ts100_s508.npz,synthetic_vanilla_original_ts100_s508.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,509,143,0.9533333333333334,200,150,159,0.795,0,0,kci,1273142853,train_ts100_s509.npz,synthetic_vanilla_original_ts100_s509.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,511,152,0.987012987012987,200,154,164,0.82,0,0,kci,1273142853,train_ts100_s511.npz,synthetic_vanilla_original_ts100_s511.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,512,148,0.9736842105263158,200,152,159,0.795,0,0,kci,1273142853,train_ts100_s512.npz,synthetic_vanilla_original_ts100_s512.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,513,136,0.9577464788732394,200,142,153,0.765,0,0,kci,1273142853,train_ts100_s513.npz,synthetic_vanilla_original_ts100_s513.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,514,155,0.96875,200,160,169,0.845,0,0,kci,1273142853,train_ts100_s514.npz,synthetic_vanilla_original_ts100_s514.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,515,148,0.9801324503311258,200,151,152,0.76,0,0,kci,1273142853,train_ts100_s515.npz,synthetic_vanilla_original_ts100_s515.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,516,149,0.9867549668874172,200,151,156,0.78,0,0,kci,1273142853,train_ts100_s516.npz,synthetic_vanilla_original_ts100_s516.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,517,151,0.993421052631579,200,152,165,0.825,0,0,kci,1273142853,train_ts100_s517.npz,synthetic_vanilla_original_ts100_s517.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,518,155,0.9935897435897436,200,156,167,0.835,0,0,kci,1273142853,train_ts100_s518.npz,synthetic_vanilla_original_ts100_s518.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,519,149,0.9933333333333332,200,150,163,0.815,0,0,kci,1273142853,train_ts100_s519.npz,synthetic_vanilla_original_ts100_s519.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,520,147,0.9865771812080536,200,149,162,0.81,0,0,kci,1273142853,train_ts100_s520.npz,synthetic_vanilla_original_ts100_s520.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,521,157,0.9874213836477987,200,159,167,0.835,0,0,kci,1273142853,train_ts100_s521.npz,synthetic_vanilla_original_ts100_s521.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,522,149,0.9738562091503268,200,153,162,0.81,0,0,kci,1273142853,train_ts100_s522.npz,synthetic_vanilla_original_ts100_s522.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,523,154,0.9685534591194968,200,159,173,0.865,0,0,kci,1273142853,train_ts100_s523.npz,synthetic_vanilla_original_ts100_s523.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,524,150,0.9803921568627452,200,153,169,0.845,0,0,kci,1273142853,train_ts100_s524.npz,synthetic_vanilla_original_ts100_s524.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,525,147,0.9865771812080536,200,149,167,0.835,0,0,kci,1273142853,train_ts100_s525.npz,synthetic_vanilla_original_ts100_s525.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,526,149,0.9802631578947368,200,152,162,0.81,0,0,kci,1273142853,train_ts100_s526.npz,synthetic_vanilla_original_ts100_s526.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,527,150,0.986842105263158,200,152,165,0.825,0,0,kci,1273142853,train_ts100_s527.npz,synthetic_vanilla_original_ts100_s527.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,528,143,0.9794520547945206,200,146,158,0.79,0,0,kci,1273142853,train_ts100_s528.npz,synthetic_vanilla_original_ts100_s528.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,529,145,0.9602649006622516,200,151,161,0.805,0,0,kci,1273142853,train_ts100_s529.npz,synthetic_vanilla_original_ts100_s529.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,531,152,0.9743589743589745,200,156,164,0.82,0,0,kci,1273142853,train_ts100_s531.npz,synthetic_vanilla_original_ts100_s531.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,532,152,0.9934640522875816,200,153,165,0.825,0,0,kci,1273142853,train_ts100_s532.npz,synthetic_vanilla_original_ts100_s532.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,533,157,0.9936708860759492,200,158,163,0.815,0,0,kci,1273142853,train_ts100_s533.npz,synthetic_vanilla_original_ts100_s533.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,534,149,0.9738562091503268,200,153,157,0.785,0,0,kci,1273142853,train_ts100_s534.npz,synthetic_vanilla_original_ts100_s534.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,535,143,0.9930555555555556,200,144,153,0.765,0,0,kci,1273142853,train_ts100_s535.npz,synthetic_vanilla_original_ts100_s535.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,538,148,1.0,200,148,159,0.795,0,0,kci,1273142853,train_ts100_s538.npz,synthetic_vanilla_original_ts100_s538.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,539,143,1.0,200,143,159,0.795,0,0,kci,1273142853,train_ts100_s539.npz,synthetic_vanilla_original_ts100_s539.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,540,150,0.9803921568627452,200,153,157,0.785,0,0,kci,1273142853,train_ts100_s540.npz,synthetic_vanilla_original_ts100_s540.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,541,155,0.9935897435897436,200,156,174,0.87,0,0,kci,1273142853,train_ts100_s541.npz,synthetic_vanilla_original_ts100_s541.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,542,155,0.9748427672955976,200,159,168,0.84,0,0,kci,1273142853,train_ts100_s542.npz,synthetic_vanilla_original_ts100_s542.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,543,148,0.961038961038961,200,154,163,0.815,0,0,kci,1273142853,train_ts100_s543.npz,synthetic_vanilla_original_ts100_s543.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,544,155,0.981012658227848,200,158,169,0.845,0,0,kci,1273142853,train_ts100_s544.npz,synthetic_vanilla_original_ts100_s544.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,545,150,0.9803921568627452,200,153,164,0.82,0,0,kci,1273142853,train_ts100_s545.npz,synthetic_vanilla_original_ts100_s545.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,546,153,0.9935064935064936,200,154,162,0.81,0,0,kci,1273142853,train_ts100_s546.npz,synthetic_vanilla_original_ts100_s546.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,547,146,0.9798657718120806,200,149,155,0.775,0,0,kci,1273142853,train_ts100_s547.npz,synthetic_vanilla_original_ts100_s547.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,548,156,0.9936305732484076,200,157,168,0.84,0,0,kci,1273142853,train_ts100_s548.npz,synthetic_vanilla_original_ts100_s548.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,549,151,0.9869281045751634,200,153,159,0.795,0,0,kci,1273142853,train_ts100_s549.npz,synthetic_vanilla_original_ts100_s549.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,550,149,0.9933333333333332,200,150,157,0.785,0,0,kci,1273142853,train_ts100_s550.npz,synthetic_vanilla_original_ts100_s550.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,553,147,0.9735099337748344,200,151,163,0.815,0,0,kci,1273142853,train_ts100_s553.npz,synthetic_vanilla_original_ts100_s553.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,554,143,0.986206896551724,200,145,153,0.765,0,0,kci,1273142853,train_ts100_s554.npz,synthetic_vanilla_original_ts100_s554.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,555,153,0.9935064935064936,200,154,166,0.83,0,0,kci,1273142853,train_ts100_s555.npz,synthetic_vanilla_original_ts100_s555.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,556,147,0.9865771812080536,200,149,154,0.77,0,0,kci,1273142853,train_ts100_s556.npz,synthetic_vanilla_original_ts100_s556.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,557,147,0.9671052631578948,200,152,159,0.795,0,0,kci,1273142853,train_ts100_s557.npz,synthetic_vanilla_original_ts100_s557.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,558,153,0.9807692307692308,200,156,164,0.82,0,0,kci,1273142853,train_ts100_s558.npz,synthetic_vanilla_original_ts100_s558.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,559,152,0.987012987012987,200,154,166,0.83,0,0,kci,1273142853,train_ts100_s559.npz,synthetic_vanilla_original_ts100_s559.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,560,148,0.9866666666666668,200,150,163,0.815,0,0,kci,1273142853,train_ts100_s560.npz,synthetic_vanilla_original_ts100_s560.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,561,151,0.967948717948718,200,156,166,0.83,0,0,kci,1273142853,train_ts100_s561.npz,synthetic_vanilla_original_ts100_s561.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,562,148,0.9673202614379084,200,153,161,0.805,0,0,kci,1273142853,train_ts100_s562.npz,synthetic_vanilla_original_ts100_s562.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,563,135,0.9926470588235294,200,136,153,0.765,0,0,kci,1273142853,train_ts100_s563.npz,synthetic_vanilla_original_ts100_s563.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,564,145,0.9863945578231292,200,147,158,0.79,0,0,kci,1273142853,train_ts100_s564.npz,synthetic_vanilla_original_ts100_s564.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,565,151,1.0,200,151,160,0.8,0,0,kci,1273142853,train_ts100_s565.npz,synthetic_vanilla_original_ts100_s565.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,566,160,0.98159509202454,200,163,168,0.84,0,0,kci,1273142853,train_ts100_s566.npz,synthetic_vanilla_original_ts100_s566.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,567,154,0.9935483870967742,200,155,165,0.825,0,0,kci,1273142853,train_ts100_s567.npz,synthetic_vanilla_original_ts100_s567.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,568,151,1.0,200,151,160,0.8,0,0,kci,1273142853,train_ts100_s568.npz,synthetic_vanilla_original_ts100_s568.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,100,569,152,0.987012987012987,200,154,167,0.835,0,0,kci,1273142853,train_ts100_s569.npz,synthetic_vanilla_original_ts100_s569.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,690,113,0.9741379310344828,200,116,149,0.745,0,0,kci,1273142853,train_ts200_s690.npz,synthetic_vanilla_original_ts200_s690.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,691,111,0.9652173913043478,200,115,147,0.735,0,0,kci,1273142853,train_ts200_s691.npz,synthetic_vanilla_original_ts200_s691.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,693,105,0.9905660377358492,200,106,143,0.715,0,0,kci,1273142853,train_ts200_s693.npz,synthetic_vanilla_original_ts200_s693.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,694,106,0.9724770642201837,200,109,134,0.67,0,0,kci,1273142853,train_ts200_s694.npz,synthetic_vanilla_original_ts200_s694.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,695,110,0.990990990990991,200,111,143,0.715,0,0,kci,1273142853,train_ts200_s695.npz,synthetic_vanilla_original_ts200_s695.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,696,113,0.9658119658119658,200,117,140,0.7,0,0,kci,1273142853,train_ts200_s696.npz,synthetic_vanilla_original_ts200_s696.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,697,108,0.9908256880733946,200,109,149,0.745,0,0,kci,1273142853,train_ts200_s697.npz,synthetic_vanilla_original_ts200_s697.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,698,113,0.9658119658119658,200,117,147,0.735,0,0,kci,1273142853,train_ts200_s698.npz,synthetic_vanilla_original_ts200_s698.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,700,107,0.963963963963964,200,111,145,0.725,0,0,kci,1273142853,train_ts200_s700.npz,synthetic_vanilla_original_ts200_s700.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,701,112,1.0,200,112,144,0.72,0,0,kci,1273142853,train_ts200_s701.npz,synthetic_vanilla_original_ts200_s701.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,702,106,0.9636363636363636,200,110,145,0.725,0,0,kci,1273142853,train_ts200_s702.npz,synthetic_vanilla_original_ts200_s702.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,703,108,0.972972972972973,200,111,140,0.7,0,0,kci,1273142853,train_ts200_s703.npz,synthetic_vanilla_original_ts200_s703.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,704,104,0.9904761904761904,200,105,145,0.725,0,0,kci,1273142853,train_ts200_s704.npz,synthetic_vanilla_original_ts200_s704.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,705,112,0.9655172413793104,200,116,145,0.725,0,0,kci,1273142853,train_ts200_s705.npz,synthetic_vanilla_original_ts200_s705.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,706,104,0.981132075471698,200,106,139,0.695,0,0,kci,1273142853,train_ts200_s706.npz,synthetic_vanilla_original_ts200_s706.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,707,107,0.9553571428571428,200,112,147,0.735,0,0,kci,1273142853,train_ts200_s707.npz,synthetic_vanilla_original_ts200_s707.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,708,114,0.9827586206896552,200,116,146,0.73,0,0,kci,1273142853,train_ts200_s708.npz,synthetic_vanilla_original_ts200_s708.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,709,111,0.9652173913043478,200,115,148,0.74,0,0,kci,1273142853,train_ts200_s709.npz,synthetic_vanilla_original_ts200_s709.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,711,115,0.9583333333333334,200,120,143,0.715,0,0,kci,1273142853,train_ts200_s711.npz,synthetic_vanilla_original_ts200_s711.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,712,114,0.9827586206896552,200,116,154,0.77,0,0,kci,1273142853,train_ts200_s712.npz,synthetic_vanilla_original_ts200_s712.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,713,110,0.9565217391304348,200,115,150,0.75,0,0,kci,1273142853,train_ts200_s713.npz,synthetic_vanilla_original_ts200_s713.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,714,107,0.9553571428571428,200,112,151,0.755,0,0,kci,1273142853,train_ts200_s714.npz,synthetic_vanilla_original_ts200_s714.npz,ok,
